Garden identity;Subplot identity;Species;Range type;Herbivory;Competition;Survival;RGR leaf number;Number flowering units;Incidence of flowering ;Aboveground biomass;Plant height;Specific leaf area;Minimum temperature;Summertemperature 2009;Summerprecipitation 2009;Precipitation of the vegetation period 2009;Temperature of the vegetation period 2009;Precipitation of the vegetation period 2008;Temperature of the vegetation period 2008;Precipitation of the vegetation period 2008-2009;Temperature of the vegetation period 2008-2009;PCA1;PCA2
HAL;HAL_10;K_m;c;1;1;1;-0.0062;26;1;13.912;84;74.15;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;Ca_b;c;1;0;0;NA;26;1;NA;103;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;Ca_b;c;1;0;0;NA;27;1;NA;91;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;Ca_b;c;0;0;0;NA;28;1;NA;83;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;Sc_o;c;1;1;1;0.0167;28;1;25.801;121;71.89;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;K_m;c;0;1;0;NA;28;1;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;K_p;o;0;0;1;0.0201;31;1;20.014;98;99.11;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;Ca_b;c;1;0;0;NA;31;1;NA;98;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;K_p;o;1;0;1;0.0045;31;1;8.522;101;106.80;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;C_st;c;1;1;0;NA;34;1;NA;76;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;C_st;c;0;1;0;NA;34;1;NA;79;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;D_c;c;1;1;0;NA;34;1;NA;NA;87.57;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;Ca_v;o;1;0;0;NA;35;1;NA;58;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;Ca_b;c;0;0;0;NA;35;1;NA;112;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;D_c;c;1;1;1;-0.0299;36;1;3.117;60;129.39;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;K_m;c;1;0;1;0.0198;36;1;38.752;70;93.80;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;Ca_v;o;0;1;0;NA;36;1;NA;99;110.61;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;K_p;o;0;0;1;0.0266;36;1;101.544;112;97.66;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;K_m;c;0;1;1;0.0255;37;1;18.664;59;91.42;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;K_m;c;1;1;1;0.0225;38;1;10.517;70;71.71;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;D_d;o;1;1;1;0.0208;40;1;3.479;55;203.75;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;C_sc;o;1;0;1;0.0202;41;1;33.206;79;74.76;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;C_sc;o;0;0;1;0.0198;41;1;53.832;83;69.61;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;K_p;o;0;1;1;0.0009;44;1;43.392;106;79.34;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;Sc_c;o;1;1;1;0.0027;45;1;9.319;130;123.95;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;C_st;c;0;1;0;NA;46;1;NA;107;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;K_p;o;0;0;1;0.0130;46;1;93.771;129;55.37;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;K_p;o;0;0;1;0.0175;47;1;110.085;107;68.44;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;Sc_c;o;0;1;1;-0.0064;49;1;12.535;86;85.50;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;Ca_v;o;0;1;1;0.0096;49;1;84.573;98;116.00;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;Ca_b;c;1;0;0;NA;50;1;NA;96;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;C_sc;o;0;1;1;0.0223;51;1;52.155;88;82.59;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;K_p;o;1;1;1;-0.0274;52;1;24.984;115;97.12;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;C_Sc;o;0;0;1;0.0044;53;1;59.776;89;88.78;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;Sc_c;o;1;1;1;0.0261;55;1;17.254;104;163.33;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;K_p;o;1;0;1;0.0115;55;1;168.529;112;84.66;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;Ca_v;o;1;1;0;NA;57;1;NA;98;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;K_m;c;1;1;1;0.0077;58;1;17.389;74;73.86;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;D_c;c;0;1;1;0.0059;60;1;10.301;62;204.98;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;D_c;c;1;0;1;0.0066;61;1;9.121;41;104.74;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;K_m;c;0;1;1;0.0060;61;1;22.978;91;92.39;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;D_c;c;0;1;1;-0.0111;66;1;9.197;28;79.26;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;K_m;c;1;1;1;-0.0142;70;1;15.109;69;98.87;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;Ca_v;o;0;0;1;0.0351;71;1;69.351;65;117.82;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;K_m;c;0;0;1;0.0121;71;1;43.850;77;91.61;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;K_m;c;1;0;1;-0.0081;72;1;39.003;73;92.46;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;C_st;c;1;0;0;NA;77;1;NA;81;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;Ca_b;c;0;0;0;NA;78;1;NA;78;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;C_sc;o;0;1;1;0.0325;78;1;88.067;105;160.09;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;C_sc;o;1;0;1;0.0213;81;1;79.752;81;112.20;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;Sc_o;c;1;1;1;0.0189;82;1;22.927;83;103.29;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;Ca_v;o;1;0;1;-0.0008;84;1;110.075;87;98.98;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;C_sc;o;1;0;1;0.0233;86;1;84.543;86;92.26;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;K_m;c;0;0;1;0.0190;95;1;72.618;83;108.58;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;K_m;c;0;1;1;-0.0013;99;1;18.562;67;69.35;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;Sc_c;o;0;1;1;0.0105;101;1;41.835;107;156.07;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;Sc_o;c;0;1;1;-0.0035;120;1;39.665;112;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;D_c;c;0;0;1;0.0201;126;1;17.942;67;180.90;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;K_m;c;0;0;1;0.0235;132;1;69.478;55;96.14;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;D_d;o;0;1;1;0.0179;135;1;9.249;45;167.08;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;C_sc;o;0;0;1;0.0200;138;1;158.886;96;80.61;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;I_c;o;1;1;1;0.0070;140;1;10.940;74;147.45;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;Si_o;c;1;0;1;-0.0082;144;1;3.023;33;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;Sc_c;o;0;0;0;NA;145;1;NA;117;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;Sc_o;c;1;1;1;0.0313;146;1;37.731;124;84.55;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;Sc_c;o;0;1;1;0.0116;148;1;50.778;130;108.43;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;D_c;c;0;0;1;0.0194;167;1;20.839;57;92.32;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;D_c;c;0;1;1;0.0559;172;1;25.969;76;111.29;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;Sc_c;o;0;0;1;0.0319;174;1;75.437;115;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;C_st;c;1;1;0;NA;181;1;NA;145;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;Si_o;c;0;1;1;-0.0245;185;1;2.180;49;108.53;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;Si_o;c;0;1;1;-0.0084;187;1;3.568;46;94.98;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;Ca_v;o;0;1;1;0.0214;187;1;88.622;72;110.25;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;D_c;c;0;1;1;0.0096;187;1;17.848;86;83.63;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;D_c;c;0;0;1;-0.0030;189;1;28.183;83;55.69;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;D_c;c;0;0;1;0.0066;192;1;16.576;78;78.76;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;Sc_o;c;0;1;1;0.0102;229;1;52.041;111;90.59;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;D_d;o;1;1;1;0.0435;231;1;15.863;51;243.68;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;C_st;c;1;0;0;NA;242;1;NA;100;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;Sc_o;c;0;1;1;0.0107;256;1;80.046;149;106.40;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;D_d;o;1;1;1;0.0326;263;1;24.439;66;156.65;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;Sc_c;o;1;0;1;0.0419;309;1;184.321;127;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;Sc_o;c;1;0;1;0.0255;316;1;116.946;128;117.40;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;Sc_c;o;1;0;1;0.0319;317;1;276.388;143;80.16;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;Si_n;o;1;1;1;-0.0264;344;1;6.399;63;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;Sc_o;c;1;0;1;0.0195;358;1;150.734;112;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;Sc_c;o;1;0;1;0.0385;364;1;218.406;105;107.87;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;D_c;c;1;0;1;0.0174;367;1;59.755;70;64.71;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;Si_n;o;0;0;1;-0.0006;368;1;26.081;77;136.79;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;C_st;c;0;1;1;0.0424;391;1;94.732;127;144.17;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;Sc_o;c;0;0;1;0.0055;405;1;367.648;145;97.74;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;C_st;c;0;0;0;NA;415;1;NA;131;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;Sc_o;c;1;0;1;0.0259;430;1;91.808;109;120.89;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;Si_o;c;0;0;0;NA;445;1;NA;59;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;Sc_o;c;0;0;1;0.0449;462;1;175.012;138;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;Sc_c;o;1;0;1;0.0295;492;1;170.592;155;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;D_d;o;0;1;1;0.0244;493;1;34.545;53;256.32;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;Sc_c;o;0;0;1;0.0264;493;1;237.525;133;123.18;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;Si_n;o;1;1;1;-0.0197;495;1;11.753;62;234.90;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;Sc_c;o;0;0;1;0.0212;495;1;260.780;110;91.49;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;Sc_c;o;0;1;1;0.0320;507;1;158.605;130;78.74;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;I_c;o;1;1;1;0.0122;560;1;60.283;122;140.88;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;Si_o;c;0;0;1;-0.0025;570;1;13.835;55;101.13;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;Si_o;c;0;0;1;-0.0044;570;1;5.829;58;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;D_c;c;1;0;1;0.0238;580;1;54.248;73;84.04;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;Sc_o;c;0;0;1;0.0332;600;1;169.772;118;115.25;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;I_c;o;0;0;1;-0.0045;640;1;78.160;128;168.75;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;D_c;c;1;0;1;0.0200;685;1;98.673;92;105.70;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;Si_n;o;1;1;1;-0.0035;691;1;21.009;77;131.00;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;D_d;o;0;1;1;0.0289;785;1;41.189;79;163.92;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;Sc_o;c;0;1;1;0.0355;789;1;259.301;145;114.69;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;I_c;o;0;0;1;0.0270;790;1;67.179;89;138.47;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;I_c;o;1;0;1;0.0275;800;1;113.130;105;134.38;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;Si_n;o;0;1;1;-0.0036;811;1;34.471;84;163.64;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;D_d;o;1;1;1;0.0070;830;1;39.759;61;173.41;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;I_c;o;1;0;1;0.0202;888;1;95.746;140;153.00;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;Sc_o;c;0;0;1;NA;935;1;444.182;174;111.54;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;D_d;o;0;0;1;0.0275;977;1;96.869;51;154.30;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;Si_n;o;0;1;1;0.0179;1171;1;44.048;74;150.52;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;I_c;o;0;1;1;0.0171;1320;1;141.521;143;112.08;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;Si_n;o;0;1;1;0.0037;1333;1;53.903;86;142.88;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;I_c;o;1;0;1;0.0377;1670;1;217.896;119;160.07;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_1;D_d;o;0;1;1;0.0348;1685;1;129.363;62;124.50;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_4;Si_n;o;0;0;1;-0.0012;1932;1;61.814;71;204.06;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;Si_n;o;1;0;1;-0.0172;2174;1;58.060;63;116.47;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;Si_n;o;1;0;1;0.0070;2535;1;116.857;80;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_3;D_d;o;1;0;1;0.0313;2820;1;195.235;57;187.17;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;D_d;o;0;0;1;0.0284;2915;1;222.616;70;219.23;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;D_d;o;1;0;1;0.0208;3041;1;154.920;72;226.90;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_13;Si_n;o;1;0;1;0.0226;3526;1;155.405;91;120.99;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;Si_n;o;0;0;1;0.0018;3831;1;85.301;78;152.72;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_8;Si_n;o;0;1;1;0.0087;3901;1;131.873;89;136.01;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;I_c;o;0;1;1;0.0523;3940;1;329.320;164;129.50;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;D_d;o;1;0;1;0.0393;3964;1;146.565;48;123.65;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;D_d;o;1;0;1;0.0377;3964;1;265.350;51;149.71;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;D_d;o;0;0;1;-0.0223;4164;1;183.154;76;272.86;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_16;D_d;o;0;0;1;0.0415;4544;1;217.694;60;194.24;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;Si_n;o;1;0;1;0.0074;4566;1;158.004;79;94.15;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;Ca_b;c;1;1;0;NA;NA;NA;NA;81;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;C_st;c;0;0;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;Ca_v;o;0;0;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_2;Si_o;c;0;0;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;Sc_o;c;1;0;0;NA;NA;NA;NA;NA;157.71;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_5;Ca_v;o;1;0;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_6;Ca_b;c;0;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_7;C_st;c;1;0;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_9;C_st;c;0;0;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_10;C_st;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;C_sc;o;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_11;Si_o;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;Si_o;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_12;C_sc;o;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;I_c;o;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;Ca_b;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;Si_o;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;C_st;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_14;I_h;c;1;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;Si_o;c;0;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
HAL;HAL_15;Ca_b;c;0;1;0;NA;NA;NA;NA;NA;NA;-2.1;54.4;151.1;302.2;96.9;152;41.6;454.2;138.5;0.9858;1.2480
