"field"	"exp"	"year"	"plot"	"disk"	"ntrt"	"nadd"	"other.add"	"dur"	"yr.plowed"	"precip.mm"	"precip.gs"	"mass.above.total"	"rich"	"even"	"ens.pie"	"disk.trt"	"trt"	"functional.group"	"mass.above.functional"
"1482"	"B"	1	1997	12	0	9	0	0	16	1957	690.626	463.296	81.366	5	0.262958835526593	1.31479417763297	"Intact"	"1. Control"	"C3"	7.833
"1483"	"B"	1	1997	12	0	9	0	0	16	1957	690.626	463.296	81.366	5	0.262958835526593	1.31479417763297	"Intact"	"1. Control"	"F"	1.4
"1484"	"B"	1	1997	21	0	9	0	0	16	1957	690.626	463.296	130.497	7	0.222295650023713	1.55606955016599	"Intact"	"1. Control"	"F"	3.8
"1485"	"B"	1	1997	21	0	9	0	0	16	1957	690.626	463.296	130.497	7	0.222295650023713	1.55606955016599	"Intact"	"1. Control"	"C3"	23.467
"1486"	"B"	1	1997	21	0	9	0	0	16	1957	690.626	463.296	130.497	7	0.222295650023713	1.55606955016599	"Intact"	"1. Control"	"L"	0.4
"1487"	"B"	1	1997	21	0	9	0	0	16	1957	690.626	463.296	130.497	7	0.222295650023713	1.55606955016599	"Intact"	"1. Control"	"C4"	102.83
"1488"	"B"	1	1997	22	0	8	27.2	1	16	1957	690.626	463.296	278.897	2	0.506739036230998	1.013478072462	"Intact"	"2. NPK+"	"C3"	278.897
"1489"	"B"	1	1997	3	0	8	27.2	1	16	1957	690.626	463.296	277.1	1	1	1	"Intact"	"2. NPK+"	"C3"	277.1
"1490"	"B"	1	1997	35	0	9	0	0	16	1957	690.626	463.296	128.967	11	0.232549350896805	2.55804285986486	"Intact"	"1. Control"	"C4"	69.733
"1491"	"B"	1	1997	35	0	9	0	0	16	1957	690.626	463.296	128.967	11	0.232549350896805	2.55804285986486	"Intact"	"1. Control"	"F"	9.666
"1492"	"B"	1	1997	35	0	9	0	0	16	1957	690.626	463.296	128.967	11	0.232549350896805	2.55804285986486	"Intact"	"1. Control"	"S"	0.267
"1493"	"B"	1	1997	35	0	9	0	0	16	1957	690.626	463.296	128.967	11	0.232549350896805	2.55804285986486	"Intact"	"1. Control"	"C3"	7.934
"1494"	"B"	1	1997	35	0	9	0	0	16	1957	690.626	463.296	128.967	11	0.232549350896805	2.55804285986486	"Intact"	"1. Control"	"L"	40.967
"1495"	"B"	1	1997	37	0	9	0	0	16	1957	690.626	463.296	151.833	7	0.572008916378638	4.00406241465047	"Intact"	"1. Control"	"L"	50.467
"1496"	"B"	1	1997	37	0	9	0	0	16	1957	690.626	463.296	151.833	7	0.572008916378638	4.00406241465047	"Intact"	"1. Control"	"F"	0.3
"1497"	"B"	1	1997	37	0	9	0	0	16	1957	690.626	463.296	151.833	7	0.572008916378638	4.00406241465047	"Intact"	"1. Control"	"C3"	54.733
"1498"	"B"	1	1997	37	0	9	0	0	16	1957	690.626	463.296	151.833	7	0.572008916378638	4.00406241465047	"Intact"	"1. Control"	"C4"	41
"1499"	"B"	1	1997	39	0	8	27.2	1	16	1957	690.626	463.296	255.997	2	0.508139499268233	1.01627899853647	"Intact"	"2. NPK+"	"C3"	255.997
"1500"	"B"	1	1997	4	0	8	27.2	1	16	1957	690.626	463.296	252.897	2	0.500660783947619	1.00132156789524	"Intact"	"2. NPK+"	"C3"	252.897
"1501"	"B"	1	1997	44	0	8	27.2	1	16	1957	690.626	463.296	315.23	2	0.504781071976675	1.00956214395335	"Intact"	"2. NPK+"	"C3"	315.23
"1502"	"B"	1	1997	47	0	8	27.2	1	16	1957	690.626	463.296	219.17	3	0.350549658737862	1.05164897621359	"Intact"	"2. NPK+"	"C3"	214.637
"1503"	"B"	1	1997	52	0	9	0	0	16	1957	690.626	463.296	112.901	7	0.233732811888165	1.63612968321716	"Intact"	"1. Control"	"S"	0.867
"1504"	"B"	1	1997	52	0	9	0	0	16	1957	690.626	463.296	112.901	7	0.233732811888165	1.63612968321716	"Intact"	"1. Control"	"C4"	82.367
"1505"	"B"	1	1997	52	0	9	0	0	16	1957	690.626	463.296	112.901	7	0.233732811888165	1.63612968321716	"Intact"	"1. Control"	"C3"	15.533
"1506"	"B"	1	1997	52	0	9	0	0	16	1957	690.626	463.296	112.901	7	0.233732811888165	1.63612968321716	"Intact"	"1. Control"	"F"	2
"1507"	"B"	1	1997	52	0	9	0	0	16	1957	690.626	463.296	112.901	7	0.233732811888165	1.63612968321716	"Intact"	"1. Control"	"L"	6.267
"1508"	"B"	1	1997	6	0	9	0	0	16	1957	690.626	463.296	91.933	5	0.246351655398791	1.23175827699395	"Intact"	"1. Control"	"F"	2.766
"1509"	"B"	1	1997	6	0	9	0	0	16	1957	690.626	463.296	91.933	5	0.246351655398791	1.23175827699395	"Intact"	"1. Control"	"C4"	82.667
"1510"	"B"	1	1997	6	0	9	0	0	16	1957	690.626	463.296	91.933	5	0.246351655398791	1.23175827699395	"Intact"	"1. Control"	"C3"	4.4
"1511"	"B"	1	1999	12	0	9	0	0	18	1957	734.822	561.086	78.764	5	0.247307939869788	1.23653969934894	"Intact"	"1. Control"	"F"	3.274
"1512"	"B"	1	1999	12	0	9	0	0	18	1957	734.822	561.086	78.764	5	0.247307939869788	1.23653969934894	"Intact"	"1. Control"	"C4"	69.293
"1513"	"B"	1	1999	12	0	9	0	0	18	1957	734.822	561.086	78.764	5	0.247307939869788	1.23653969934894	"Intact"	"1. Control"	"C3"	4.707
"1514"	"B"	1	1999	21	0	9	0	0	18	1957	734.822	561.086	132.201	8	0.290958852418367	2.32767081934693	"Intact"	"1. Control"	"C3"	29.237
"1515"	"B"	1	1999	21	0	9	0	0	18	1957	734.822	561.086	132.201	8	0.290958852418367	2.32767081934693	"Intact"	"1. Control"	"C4"	83.06
"1516"	"B"	1	1999	21	0	9	0	0	18	1957	734.822	561.086	132.201	8	0.290958852418367	2.32767081934693	"Intact"	"1. Control"	"L"	10.82
"1517"	"B"	1	1999	21	0	9	0	0	18	1957	734.822	561.086	132.201	8	0.290958852418367	2.32767081934693	"Intact"	"1. Control"	"F"	9.084
"1518"	"B"	1	1999	22	0	8	27.2	1	18	1957	734.822	561.086	357.567	2	0.556613592228565	1.11322718445713	"Intact"	"2. NPK+"	"C3"	357.567
"1519"	"B"	1	1999	3	0	8	27.2	1	18	1957	734.822	561.086	221.773	2	0.564562722633363	1.12912544526673	"Intact"	"2. NPK+"	"C3"	221.773
"1520"	"B"	1	1999	35	0	9	0	0	18	1957	734.822	561.086	147.499	8	0.27387162619828	2.19097300958624	"Intact"	"1. Control"	"L"	42.033
"1521"	"B"	1	1999	35	0	9	0	0	18	1957	734.822	561.086	147.499	8	0.27387162619828	2.19097300958624	"Intact"	"1. Control"	"C4"	89.993
"1522"	"B"	1	1999	35	0	9	0	0	18	1957	734.822	561.086	147.499	8	0.27387162619828	2.19097300958624	"Intact"	"1. Control"	"F"	7.7
"1523"	"B"	1	1999	35	0	9	0	0	18	1957	734.822	561.086	147.499	8	0.27387162619828	2.19097300958624	"Intact"	"1. Control"	"C3"	7.58
"1524"	"B"	1	1999	37	0	9	0	0	18	1957	734.822	561.086	212.25	5	0.607750643401341	3.03875321700671	"Intact"	"1. Control"	"L"	33.08
"1525"	"B"	1	1999	37	0	9	0	0	18	1957	734.822	561.086	212.25	5	0.607750643401341	3.03875321700671	"Intact"	"1. Control"	"C3"	82.173
"1526"	"B"	1	1999	37	0	9	0	0	18	1957	734.822	561.086	212.25	5	0.607750643401341	3.03875321700671	"Intact"	"1. Control"	"C4"	96.62
"1527"	"B"	1	1999	37	0	9	0	0	18	1957	734.822	561.086	212.25	5	0.607750643401341	3.03875321700671	"Intact"	"1. Control"	"F"	0.377
"1528"	"B"	1	1999	39	0	8	27.2	1	18	1957	734.822	561.086	272.643	3	0.35799902699286	1.07399708097858	"Intact"	"2. NPK+"	"C3"	272.643
"1529"	"B"	1	1999	4	0	8	27.2	1	18	1957	734.822	561.086	326.523	2	0.547614963463975	1.09522992692795	"Intact"	"2. NPK+"	"C3"	326.523
"1530"	"B"	1	1999	44	0	8	27.2	1	18	1957	734.822	561.086	160.55	1	1	1	"Intact"	"2. NPK+"	"C3"	160.55
"1531"	"B"	1	1999	47	0	8	27.2	1	18	1957	734.822	561.086	366.143	2	0.506135901530531	1.01227180306106	"Intact"	"2. NPK+"	"C3"	363.91
"1532"	"B"	1	1999	52	0	9	0	0	18	1957	734.822	561.086	79.902	8	0.254602479641931	2.03681983713545	"Intact"	"1. Control"	"L"	8.143
"1533"	"B"	1	1999	52	0	9	0	0	18	1957	734.822	561.086	79.902	8	0.254602479641931	2.03681983713545	"Intact"	"1. Control"	"F"	4.469
"1534"	"B"	1	1999	52	0	9	0	0	18	1957	734.822	561.086	79.902	8	0.254602479641931	2.03681983713545	"Intact"	"1. Control"	"C4"	53.86
"1535"	"B"	1	1999	52	0	9	0	0	18	1957	734.822	561.086	79.902	8	0.254602479641931	2.03681983713545	"Intact"	"1. Control"	"S"	1.577
"1536"	"B"	1	1999	52	0	9	0	0	18	1957	734.822	561.086	79.902	8	0.254602479641931	2.03681983713545	"Intact"	"1. Control"	"C3"	11.19
"1537"	"B"	1	1999	6	0	9	0	0	18	1957	734.822	561.086	137.267	9	0.147904901531647	1.33114411378482	"Intact"	"1. Control"	"C3"	12.247
"1538"	"B"	1	1999	6	0	9	0	0	18	1957	734.822	561.086	137.267	9	0.147904901531647	1.33114411378482	"Intact"	"1. Control"	"C4"	115.66
"1539"	"B"	1	1999	6	0	9	0	0	18	1957	734.822	561.086	137.267	9	0.147904901531647	1.33114411378482	"Intact"	"1. Control"	"F"	3.467
"1540"	"B"	1	2000	12	0	9	0	0	19	1957	599.694	354.33	74.733	7	0.236275721659639	1.65393005161747	"Intact"	"1. Control"	"C4"	56.3
"1541"	"B"	1	2000	12	0	9	0	0	19	1957	599.694	354.33	74.733	7	0.236275721659639	1.65393005161747	"Intact"	"1. Control"	"F"	1
"1542"	"B"	1	2000	12	0	9	0	0	19	1957	599.694	354.33	74.733	7	0.236275721659639	1.65393005161747	"Intact"	"1. Control"	"C3"	16.867
"1543"	"B"	1	2000	21	0	9	0	0	19	1957	599.694	354.33	111.096	8	0.262777274009506	2.10221819207604	"Intact"	"1. Control"	"L"	0.063
"1544"	"B"	1	2000	21	0	9	0	0	19	1957	599.694	354.33	111.096	8	0.262777274009506	2.10221819207604	"Intact"	"1. Control"	"C3"	39.933
"1545"	"B"	1	2000	21	0	9	0	0	19	1957	599.694	354.33	111.096	8	0.262777274009506	2.10221819207604	"Intact"	"1. Control"	"F"	0.167
"1546"	"B"	1	2000	21	0	9	0	0	19	1957	599.694	354.33	111.096	8	0.262777274009506	2.10221819207604	"Intact"	"1. Control"	"C4"	70.833
"1547"	"B"	1	2000	22	0	8	27.2	1	19	1957	599.694	354.33	121.763	2	0.501093478919446	1.00218695783889	"Intact"	"2. NPK+"	"C3"	121.763
"1548"	"B"	1	2000	3	0	8	27.2	1	19	1957	599.694	354.33	270.897	2	0.681102966114923	1.36220593222985	"Intact"	"2. NPK+"	"C3"	270.897
"1549"	"B"	1	2000	35	0	9	0	0	19	1957	599.694	354.33	106.9	7	0.380002410429436	2.66001687300605	"Intact"	"1. Control"	"F"	36.566
"1550"	"B"	1	2000	35	0	9	0	0	19	1957	599.694	354.33	106.9	7	0.380002410429436	2.66001687300605	"Intact"	"1. Control"	"L"	0.033
"1551"	"B"	1	2000	35	0	9	0	0	19	1957	599.694	354.33	106.9	7	0.380002410429436	2.66001687300605	"Intact"	"1. Control"	"C3"	14.534
"1552"	"B"	1	2000	35	0	9	0	0	19	1957	599.694	354.33	106.9	7	0.380002410429436	2.66001687300605	"Intact"	"1. Control"	"C4"	55.767
"1553"	"B"	1	2000	37	0	9	0	0	19	1957	599.694	354.33	169.834	7	0.304525238970099	2.13167667279069	"Intact"	"1. Control"	"L"	4.267
"1554"	"B"	1	2000	37	0	9	0	0	19	1957	599.694	354.33	169.834	7	0.304525238970099	2.13167667279069	"Intact"	"1. Control"	"F"	0.467
"1555"	"B"	1	2000	37	0	9	0	0	19	1957	599.694	354.33	169.834	7	0.304525238970099	2.13167667279069	"Intact"	"1. Control"	"C4"	92.867
"1556"	"B"	1	2000	37	0	9	0	0	19	1957	599.694	354.33	169.834	7	0.304525238970099	2.13167667279069	"Intact"	"1. Control"	"C3"	71.933
"1557"	"B"	1	2000	39	0	8	27.2	1	19	1957	599.694	354.33	171.23	2	0.501755099022321	1.00351019804464	"Intact"	"2. NPK+"	"C3"	171.23
"1558"	"B"	1	2000	4	0	8	27.2	1	19	1957	599.694	354.33	321.037	2	0.685793764546727	1.37158752909345	"Intact"	"2. NPK+"	"C3"	321.037
"1559"	"B"	1	2000	44	0	8	27.2	1	19	1957	599.694	354.33	185.463	2	0.500717638436866	1.00143527687373	"Intact"	"2. NPK+"	"C3"	185.463
"1560"	"B"	1	2000	47	0	8	27.2	1	19	1957	599.694	354.33	339.1	2	0.521683077086402	1.0433661541728	"Intact"	"2. NPK+"	"C3"	339.1
"1561"	"B"	1	2000	52	0	9	0	0	19	1957	599.694	354.33	92.166	8	0.421237674366649	3.36990139493319	"Intact"	"1. Control"	"C4"	42.5
"1562"	"B"	1	2000	52	0	9	0	0	19	1957	599.694	354.33	92.166	8	0.421237674366649	3.36990139493319	"Intact"	"1. Control"	"C3"	7.266
"1563"	"B"	1	2000	52	0	9	0	0	19	1957	599.694	354.33	92.166	8	0.421237674366649	3.36990139493319	"Intact"	"1. Control"	"S"	1.333
"1564"	"B"	1	2000	52	0	9	0	0	19	1957	599.694	354.33	92.166	8	0.421237674366649	3.36990139493319	"Intact"	"1. Control"	"L"	10.033
"1565"	"B"	1	2000	52	0	9	0	0	19	1957	599.694	354.33	92.166	8	0.421237674366649	3.36990139493319	"Intact"	"1. Control"	"F"	8.967
"1566"	"B"	1	2000	6	0	9	0	0	19	1957	599.694	354.33	83.199	5	0.322230339479611	1.61115169739806	"Intact"	"1. Control"	"F"	2.966
"1567"	"B"	1	2000	6	0	9	0	0	19	1957	599.694	354.33	83.199	5	0.322230339479611	1.61115169739806	"Intact"	"1. Control"	"C3"	16.533
"1568"	"B"	1	2000	6	0	9	0	0	19	1957	599.694	354.33	83.199	5	0.322230339479611	1.61115169739806	"Intact"	"1. Control"	"C4"	63.367
"1569"	"B"	1	2002	12	0	9	0	0	21	1957	905.51	600.71	110.307	8	0.179068529634444	1.43254823707555	"Intact"	"1. Control"	"L"	0.04
"1570"	"B"	1	2002	12	0	9	0	0	21	1957	905.51	600.71	110.307	8	0.179068529634444	1.43254823707555	"Intact"	"1. Control"	"F"	3.577
"1571"	"B"	1	2002	12	0	9	0	0	21	1957	905.51	600.71	110.307	8	0.179068529634444	1.43254823707555	"Intact"	"1. Control"	"C3"	13.737
"1572"	"B"	1	2002	12	0	9	0	0	21	1957	905.51	600.71	110.307	8	0.179068529634444	1.43254823707555	"Intact"	"1. Control"	"C4"	82.033
"1573"	"B"	1	2002	12	0	9	0	0	21	1957	905.51	600.71	110.307	8	0.179068529634444	1.43254823707555	"Intact"	"1. Control"	"S"	0.22
"1574"	"B"	1	2002	21	0	9	0	0	21	1957	905.51	600.71	133.253	7	0.326463092388746	2.28524164672122	"Intact"	"1. Control"	"F"	5.91
"1575"	"B"	1	2002	21	0	9	0	0	21	1957	905.51	600.71	133.253	7	0.326463092388746	2.28524164672122	"Intact"	"1. Control"	"C3"	34
"1576"	"B"	1	2002	21	0	9	0	0	21	1957	905.51	600.71	133.253	7	0.326463092388746	2.28524164672122	"Intact"	"1. Control"	"L"	6.133
"1577"	"B"	1	2002	21	0	9	0	0	21	1957	905.51	600.71	133.253	7	0.326463092388746	2.28524164672122	"Intact"	"1. Control"	"C4"	74.933
"1578"	"B"	1	2002	22	0	8	27.2	1	21	1957	905.51	600.71	246.047	3	0.398264876212344	1.19479462863703	"Intact"	"2. NPK+"	"C3"	245.93
"1579"	"B"	1	2002	22	0	8	27.2	1	21	1957	905.51	600.71	246.047	3	0.398264876212344	1.19479462863703	"Intact"	"2. NPK+"	"F"	0.117
"1580"	"B"	1	2002	3	0	8	27.2	1	21	1957	905.51	600.71	324.467	2	0.505475509828377	1.01095101965675	"Intact"	"2. NPK+"	"C3"	324.467
"1581"	"B"	1	2002	35	0	9	0	0	21	1957	905.51	600.71	125.826	9	0.322992448894434	2.90693204004991	"Intact"	"1. Control"	"F"	55.13
"1582"	"B"	1	2002	35	0	9	0	0	21	1957	905.51	600.71	125.826	9	0.322992448894434	2.90693204004991	"Intact"	"1. Control"	"C3"	11.123
"1583"	"B"	1	2002	35	0	9	0	0	21	1957	905.51	600.71	125.826	9	0.322992448894434	2.90693204004991	"Intact"	"1. Control"	"C4"	59.433
"1584"	"B"	1	2002	37	0	9	0	0	21	1957	905.51	600.71	145.328	9	0.383003889165635	3.44703500249072	"Intact"	"1. Control"	"L"	3.667
"1585"	"B"	1	2002	37	0	9	0	0	21	1957	905.51	600.71	145.328	9	0.383003889165635	3.44703500249072	"Intact"	"1. Control"	"C3"	80.569
"1586"	"B"	1	2002	37	0	9	0	0	21	1957	905.51	600.71	145.328	9	0.383003889165635	3.44703500249072	"Intact"	"1. Control"	"F"	1.446
"1587"	"B"	1	2002	37	0	9	0	0	21	1957	905.51	600.71	145.328	9	0.383003889165635	3.44703500249072	"Intact"	"1. Control"	"C4"	56.233
"1588"	"B"	1	2002	39	0	8	27.2	1	21	1957	905.51	600.71	363.207	2	0.500377337649746	1.00075467529949	"Intact"	"2. NPK+"	"C3"	363.207
"1589"	"B"	1	2002	4	0	8	27.2	1	21	1957	905.51	600.71	263.637	2	0.502803325249686	1.00560665049937	"Intact"	"2. NPK+"	"C3"	263.637
"1590"	"B"	1	2002	44	0	8	27.2	1	21	1957	905.51	600.71	284.463	3	0.429056814378366	1.2871704431351	"Intact"	"2. NPK+"	"F"	31.3
"1591"	"B"	1	2002	44	0	8	27.2	1	21	1957	905.51	600.71	284.463	3	0.429056814378366	1.2871704431351	"Intact"	"2. NPK+"	"C3"	253.163
"1592"	"B"	1	2002	47	0	8	27.2	1	21	1957	905.51	600.71	572.85	3	0.638079199887027	1.91423759966108	"Intact"	"2. NPK+"	"C3"	347.2
"1593"	"B"	1	2002	47	0	8	27.2	1	21	1957	905.51	600.71	572.85	3	0.638079199887027	1.91423759966108	"Intact"	"2. NPK+"	"F"	0.08
"1594"	"B"	1	2002	52	0	9	0	0	21	1957	905.51	600.71	117.329	11	0.219713373638903	2.41684711002794	"Intact"	"1. Control"	"S"	1.21
"1595"	"B"	1	2002	52	0	9	0	0	21	1957	905.51	600.71	117.329	11	0.219713373638903	2.41684711002794	"Intact"	"1. Control"	"F"	14.743
"1596"	"B"	1	2002	52	0	9	0	0	21	1957	905.51	600.71	117.329	11	0.219713373638903	2.41684711002794	"Intact"	"1. Control"	"C3"	23.9
"1597"	"B"	1	2002	52	0	9	0	0	21	1957	905.51	600.71	117.329	11	0.219713373638903	2.41684711002794	"Intact"	"1. Control"	"L"	1.487
"1598"	"B"	1	2002	52	0	9	0	0	21	1957	905.51	600.71	117.329	11	0.219713373638903	2.41684711002794	"Intact"	"1. Control"	"C4"	64.533
"1599"	"B"	1	2002	6	0	9	0	0	21	1957	905.51	600.71	79.313	6	0.304210928186365	1.82526556911819	"Intact"	"1. Control"	"C3"	10.3
"1600"	"B"	1	2002	6	0	9	0	0	21	1957	905.51	600.71	79.313	6	0.304210928186365	1.82526556911819	"Intact"	"1. Control"	"C4"	58.4
"1601"	"B"	1	2002	6	0	9	0	0	21	1957	905.51	600.71	79.313	6	0.304210928186365	1.82526556911819	"Intact"	"1. Control"	"F"	5.07
"1602"	"B"	1	2004	12	0	9	0	0	23	1957	857.504	512.064	54.6669	8	0.205136478357979	1.64109182686383	"Intact"	"1. Control"	"C4"	38.067
"1603"	"B"	1	2004	12	0	9	0	0	23	1957	857.504	512.064	54.6669	8	0.205136478357979	1.64109182686383	"Intact"	"1. Control"	"S"	0.5333
"1604"	"B"	1	2004	12	0	9	0	0	23	1957	857.504	512.064	54.6669	8	0.205136478357979	1.64109182686383	"Intact"	"1. Control"	"C3"	9.6
"1605"	"B"	1	2004	12	0	9	0	0	23	1957	857.504	512.064	54.6669	8	0.205136478357979	1.64109182686383	"Intact"	"1. Control"	"F"	1.3333
"1606"	"B"	1	2004	21	0	9	0	0	23	1957	857.504	512.064	91.967	7	0.420890959297794	2.94623671508456	"Intact"	"1. Control"	"C3"	38.334
"1607"	"B"	1	2004	21	0	9	0	0	23	1957	857.504	512.064	91.967	7	0.420890959297794	2.94623671508456	"Intact"	"1. Control"	"C4"	49.9997
"1608"	"B"	1	2004	21	0	9	0	0	23	1957	857.504	512.064	91.967	7	0.420890959297794	2.94623671508456	"Intact"	"1. Control"	"L"	1.9667
"1609"	"B"	1	2004	21	0	9	0	0	23	1957	857.504	512.064	91.967	7	0.420890959297794	2.94623671508456	"Intact"	"1. Control"	"F"	1.5333
"1610"	"B"	1	2004	22	0	8	27.2	1	23	1957	857.504	512.064	227.33	3	0.343032379985589	1.02909713995677	"Intact"	"2. NPK+"	"C3"	226.2567
"1611"	"B"	1	2004	22	0	8	27.2	1	23	1957	857.504	512.064	227.33	3	0.343032379985589	1.02909713995677	"Intact"	"2. NPK+"	"C4"	1.0733
"1612"	"B"	1	2004	3	0	8	27.2	1	23	1957	857.504	512.064	162.79	2	0.542778569973518	1.08555713994704	"Intact"	"2. NPK+"	"S"	6.69
"1613"	"B"	1	2004	3	0	8	27.2	1	23	1957	857.504	512.064	162.79	2	0.542778569973518	1.08555713994704	"Intact"	"2. NPK+"	"C3"	156.1
"1614"	"B"	1	2004	35	0	9	0	0	23	1957	857.504	512.064	63.166	8	0.298644617657574	2.3891569412606	"Intact"	"1. Control"	"C3"	13.433
"1615"	"B"	1	2004	35	0	9	0	0	23	1957	857.504	512.064	63.166	8	0.298644617657574	2.3891569412606	"Intact"	"1. Control"	"C4"	37.833
"1616"	"B"	1	2004	35	0	9	0	0	23	1957	857.504	512.064	63.166	8	0.298644617657574	2.3891569412606	"Intact"	"1. Control"	"F"	10.9667
"1617"	"B"	1	2004	35	0	9	0	0	23	1957	857.504	512.064	63.166	8	0.298644617657574	2.3891569412606	"Intact"	"1. Control"	"L"	0.7
"1618"	"B"	1	2004	37	0	9	0	0	23	1957	857.504	512.064	131.6129	9	0.41822731876183	3.76404586885647	"Intact"	"1. Control"	"L"	3.2333
"1619"	"B"	1	2004	37	0	9	0	0	23	1957	857.504	512.064	131.6129	9	0.41822731876183	3.76404586885647	"Intact"	"1. Control"	"F"	15.913
"1620"	"B"	1	2004	37	0	9	0	0	23	1957	857.504	512.064	131.6129	9	0.41822731876183	3.76404586885647	"Intact"	"1. Control"	"C4"	18.067
"1621"	"B"	1	2004	37	0	9	0	0	23	1957	857.504	512.064	131.6129	9	0.41822731876183	3.76404586885647	"Intact"	"1. Control"	"C3"	93.8663
"1622"	"B"	1	2004	39	0	8	27.2	1	23	1957	857.504	512.064	230.27	1	1	1	"Intact"	"2. NPK+"	"C3"	230.27
"1623"	"B"	1	2004	4	0	8	27.2	1	23	1957	857.504	512.064	244.54	2	0.503117534717659	1.00623506943532	"Intact"	"2. NPK+"	"C3"	243.78
"1624"	"B"	1	2004	4	0	8	27.2	1	23	1957	857.504	512.064	244.54	2	0.503117534717659	1.00623506943532	"Intact"	"2. NPK+"	"S"	0.76
"1625"	"B"	1	2004	44	0	8	27.2	1	23	1957	857.504	512.064	252.803	4	0.285568019189825	1.1422720767593	"Intact"	"2. NPK+"	"F"	13.403
"1626"	"B"	1	2004	44	0	8	27.2	1	23	1957	857.504	512.064	252.803	4	0.285568019189825	1.1422720767593	"Intact"	"2. NPK+"	"C3"	236.7033
"1627"	"B"	1	2004	47	0	8	27.2	1	23	1957	857.504	512.064	155.1333	3	0.622404888669459	1.86721466600838	"Intact"	"2. NPK+"	"C3"	98.5663
"1628"	"B"	1	2004	52	0	9	0	0	23	1957	857.504	512.064	59.2207	9	0.242261695675017	2.18035526107515	"Intact"	"1. Control"	"C4"	36.767
"1629"	"B"	1	2004	52	0	9	0	0	23	1957	857.504	512.064	59.2207	9	0.242261695675017	2.18035526107515	"Intact"	"1. Control"	"F"	1.1533
"1630"	"B"	1	2004	52	0	9	0	0	23	1957	857.504	512.064	59.2207	9	0.242261695675017	2.18035526107515	"Intact"	"1. Control"	"L"	1.7
"1631"	"B"	1	2004	52	0	9	0	0	23	1957	857.504	512.064	59.2207	9	0.242261695675017	2.18035526107515	"Intact"	"1. Control"	"S"	2.0667
"1632"	"B"	1	2004	52	0	9	0	0	23	1957	857.504	512.064	59.2207	9	0.242261695675017	2.18035526107515	"Intact"	"1. Control"	"C3"	17.5337
"1633"	"B"	1	2004	6	0	9	0	0	23	1957	857.504	512.064	58.5663	7	0.299598659110031	2.09719061377021	"Intact"	"1. Control"	"F"	3.6
"1634"	"B"	1	2004	6	0	9	0	0	23	1957	857.504	512.064	58.5663	7	0.299598659110031	2.09719061377021	"Intact"	"1. Control"	"C4"	39.5997
"1635"	"B"	1	2004	6	0	9	0	0	23	1957	857.504	512.064	58.5663	7	0.299598659110031	2.09719061377021	"Intact"	"1. Control"	"C3"	11.4
"1636"	"B"	2	1982	17	1	8	27.2	1	1	1957	879.348	373.888	295.652	8	0.22406316191912	1.79250529535296	"Disturbed"	"2. NPK+"	"F"	257.586
"1637"	"B"	2	1982	17	1	8	27.2	1	1	1957	879.348	373.888	295.652	8	0.22406316191912	1.79250529535296	"Disturbed"	"2. NPK+"	"C4"	27.566
"1638"	"B"	2	1982	17	1	8	27.2	1	1	1957	879.348	373.888	295.652	8	0.22406316191912	1.79250529535296	"Disturbed"	"2. NPK+"	"C3"	10.5
"1639"	"B"	2	1982	19	1	8	27.2	1	1	1957	879.348	373.888	540.072	11	0.365822351263158	4.02404586389474	"Disturbed"	"2. NPK+"	"C4"	95.399
"1640"	"B"	2	1982	19	1	8	27.2	1	1	1957	879.348	373.888	540.072	11	0.365822351263158	4.02404586389474	"Disturbed"	"2. NPK+"	"S"	2.167
"1641"	"B"	2	1982	19	1	8	27.2	1	1	1957	879.348	373.888	540.072	11	0.365822351263158	4.02404586389474	"Disturbed"	"2. NPK+"	"F"	434.706
"1642"	"B"	2	1982	19	1	8	27.2	1	1	1957	879.348	373.888	540.072	11	0.365822351263158	4.02404586389474	"Disturbed"	"2. NPK+"	"C3"	7.8
"1643"	"B"	2	1982	25	1	8	27.2	1	1	1957	879.348	373.888	660.613	6	0.378095934423865	2.26857560654319	"Disturbed"	"2. NPK+"	"F"	594.213
"1644"	"B"	2	1982	25	1	8	27.2	1	1	1957	879.348	373.888	660.613	6	0.378095934423865	2.26857560654319	"Disturbed"	"2. NPK+"	"C4"	55.533
"1645"	"B"	2	1982	25	1	8	27.2	1	1	1957	879.348	373.888	660.613	6	0.378095934423865	2.26857560654319	"Disturbed"	"2. NPK+"	"S"	6.2
"1646"	"B"	2	1982	25	1	8	27.2	1	1	1957	879.348	373.888	660.613	6	0.378095934423865	2.26857560654319	"Disturbed"	"2. NPK+"	"C3"	4.667
"1647"	"B"	2	1982	27	1	9	0	0	1	1957	879.348	373.888	121.894	7	0.421561304321892	2.95092913025324	"Disturbed"	"1. Control"	"C4"	64.72
"1648"	"B"	2	1982	27	1	9	0	0	1	1957	879.348	373.888	121.894	7	0.421561304321892	2.95092913025324	"Disturbed"	"1. Control"	"F"	55.167
"1649"	"B"	2	1982	27	1	9	0	0	1	1957	879.348	373.888	121.894	7	0.421561304321892	2.95092913025324	"Disturbed"	"1. Control"	"C3"	2.007
"1650"	"B"	2	1982	29	1	9	0	0	1	1957	879.348	373.888	101.543	7	0.268307889489447	1.87815522642613	"Disturbed"	"1. Control"	"C3"	5.066
