"exp","field","plot","disk","yr.plowed","ntrt","nadd","other.add","year","dur","precip.mm","precip.gs","mass.above","rich","even","ens.pie"
2,"B",20,1,1957,4,3.4,1,1999,18,734.822,561.086,236.466,4,0.626471190764401,2.5058847630576
2,"B",20,1,1957,4,3.4,1,2000,19,599.694,354.33,107.166,3,0.591100915968513,1.77330274790554
2,"B",20,1,1957,4,3.4,1,2002,21,905.51,600.71,153.27,3,0.453300495800711,1.35990148740213
2,"B",20,1,1957,4,3.4,1,2004,23,857.504,512.064,274.367,4,0.311278359528762,1.24511343811505
2,"B",21,1,1957,6,9.5,1,1982,1,879.348,373.888,276.053,8,0.314512125613258,2.51609700490607
2,"B",21,1,1957,6,9.5,1,1983,2,858.012,550.926,399.697,5,0.209760159994708,1.04880079997354
2,"B",21,1,1957,6,9.5,1,1984,3,876.046,527.304,310.446,6,0.201302836983267,1.2078170218996
2,"B",21,1,1957,6,9.5,1,1985,4,993.648,502.92,331.241,5,0.378612388800731,1.89306194400365
2,"B",21,1,1957,6,9.5,1,1986,5,858.52,512.318,354.607,4,0.297260590645188,1.18904236258075
2,"B",21,1,1957,6,9.5,1,1987,6,578.612,379.984,445.133,3,0.434054435528907,1.30216330658672
2,"B",21,1,1957,6,9.5,1,1988,7,591.312,291.084,204.799,3,0.339795581822465,1.0193867454674
2,"B",21,1,1957,6,9.5,1,1989,8,618.744,411.226,326.1,4,0.258761730727067,1.03504692290827
2,"B",21,1,1957,6,9.5,1,1990,9,1058.164,780.542,367.606,3,0.335834821876699,1.0075044656301
2,"B",21,1,1957,6,9.5,1,1991,10,1163.066,664.972,365.233,4,0.256194151224507,1.02477660489803
2,"B",21,1,1957,6,9.5,1,1992,11,717.55,425.958,455.157,2,0.514914166697468,1.02982833339494
2,"B",21,1,1957,6,9.5,1,1993,12,1026.16,706.374,289.099,4,0.348983820237801,1.3959352809512
2,"B",21,1,1957,6,9.5,1,1994,13,797.052,488.696,312.975,4,0.256815324746594,1.02726129898637
2,"B",21,1,1957,6,9.5,1,1996,15,959.104,483.362,356.033,2,0.584739862866962,1.16947972573392
2,"B",21,1,1957,6,9.5,1,1997,16,690.626,463.296,255.4,2,0.535359684838172,1.07071936967634
2,"B",21,1,1957,6,9.5,1,1999,18,734.822,561.086,263.967,2,0.563693536539327,1.12738707307865
2,"B",21,1,1957,6,9.5,1,2000,19,599.694,354.33,311.867,3,0.471164772416274,1.41349431724882
2,"B",21,1,1957,6,9.5,1,2002,21,905.51,600.71,201.767,2,0.614624688606877,1.22924937721375
2,"B",21,1,1957,6,9.5,1,2004,23,857.504,512.064,225.86633,2,0.540156146613666,1.08031229322733
2,"B",22,1,1957,7,17,1,1982,1,879.348,373.888,586.386,7,0.393461699331967,2.75423189532377
2,"B",22,1,1957,7,17,1,1983,2,858.012,550.926,354.334,13,0.307556022411443,3.99822829134876
2,"B",22,1,1957,7,17,1,1984,3,876.046,527.304,315.907,8,0.388767475084925,3.1101398006794
2,"B",22,1,1957,7,17,1,1985,4,993.648,502.92,358.297,5,0.385839404833417,1.92919702416709
2,"B",22,1,1957,7,17,1,1986,5,858.52,512.318,459.04,4,0.525197438478288,2.10078975391315
2,"B",22,1,1957,7,17,1,1987,6,578.612,379.984,512.833,3,0.37723053719632,1.13169161158896
2,"B",22,1,1957,7,17,1,1988,7,591.312,291.084,183.733,2,0.532174489072378,1.06434897814476
2,"B",22,1,1957,7,17,1,1989,8,618.744,411.226,344.867,1,1,1
2,"B",22,1,1957,7,17,1,1990,9,1058.164,780.542,378.797,4,0.273678441796106,1.09471376718442
2,"B",22,1,1957,7,17,1,1991,10,1163.066,664.972,405,1,1,1
2,"B",22,1,1957,7,17,1,1992,11,717.55,425.958,274.143,2,0.501472772384426,1.00294554476885
2,"B",22,1,1957,7,17,1,1993,12,1026.16,706.374,675.141,6,0.197031869711537,1.18219121826922
2,"B",22,1,1957,7,17,1,1994,13,797.052,488.696,429.733,1,1,1
2,"B",22,1,1957,7,17,1,1996,15,959.104,483.362,461.167,2,0.504939953533949,1.0098799070679
2,"B",22,1,1957,7,17,1,1997,16,690.626,463.296,322.854,4,0.2753359379491,1.1013437517964
2,"B",22,1,1957,7,17,1,1999,18,734.822,561.086,258.913,3,0.341973436766255,1.02592031029877
2,"B",22,1,1957,7,17,1,2000,19,599.694,354.33,171.366,2,0.628678100720475,1.25735620144095
2,"B",22,1,1957,7,17,1,2002,21,905.51,600.71,232.201,3,0.354928879272841,1.06478663781852
2,"B",22,1,1957,7,17,1,2004,23,857.504,512.064,287.667,2,0.607003175967554,1.21400635193511
2,"B",23,1,1957,3,2,1,1982,1,879.348,373.888,301.487,8,0.486344097168132,3.89075277734505
2,"B",23,1,1957,3,2,1,1983,2,858.012,550.926,98.744,12,0.342903252864277,4.11483903437132
2,"B",23,1,1957,3,2,1,1984,3,876.046,527.304,214.504,12,0.277602465380614,3.33122958456736
2,"B",23,1,1957,3,2,1,1985,4,993.648,502.92,231.876,9,0.244638863781385,2.20174977403246
2,"B",23,1,1957,3,2,1,1986,5,858.52,512.318,239.752,14,0.189058213818801,2.64681499346321
2,"B",23,1,1957,3,2,1,1987,6,578.612,379.984,295.999,7,0.405938859372944,2.84157201561061
2,"B",23,1,1957,3,2,1,1988,7,591.312,291.084,163.806,8,0.298163873677153,2.38531098941722
2,"B",23,1,1957,3,2,1,1989,8,618.744,411.226,307.834,5,0.5532768516537,2.7663842582685
2,"B",23,1,1957,3,2,1,1990,9,1058.164,780.542,231.49,7,0.382959467187198,2.68071627031038
2,"B",23,1,1957,3,2,1,1991,10,1163.066,664.972,219.398,7,0.384506699486518,2.69154689640563
2,"B",23,1,1957,3,2,1,1992,11,717.55,425.958,167.373,6,0.442002210015063,2.65201326009038
2,"B",23,1,1957,3,2,1,1993,12,1026.16,706.374,290.967,9,0.48255793747345,4.34302143726105
2,"B",23,1,1957,3,2,1,1994,13,797.052,488.696,161.312,6,0.459689921937288,2.75813953162373
2,"B",23,1,1957,3,2,1,1996,15,959.104,483.362,234.958,8,0.393843092992787,3.1507447439423
2,"B",23,1,1957,3,2,1,1997,16,690.626,463.296,143.166,5,0.57628510710993,2.88142553554965
2,"B",23,1,1957,3,2,1,1999,18,734.822,561.086,150.91,4,0.525144476840242,2.10057790736097
2,"B",23,1,1957,3,2,1,2000,19,599.694,354.33,151.946,6,0.36878986080694,2.21273916484164
2,"B",23,1,1957,3,2,1,2002,21,905.51,600.71,143.847,5,0.502950617198858,2.51475308599429
2,"B",23,1,1957,3,2,1,2004,23,857.504,512.064,171.90036,4,0.433962019241768,1.73584807696707
2,"B",25,1,1957,8,27.2,1,1982,1,879.348,373.888,660.613,6,0.378095934423865,2.26857560654319
2,"B",25,1,1957,8,27.2,1,1983,2,858.012,550.926,360,9,0.430146399936502,3.87131759942852
2,"B",25,1,1957,8,27.2,1,1984,3,876.046,527.304,214.222,7,0.390238778822292,2.73167145175604
2,"B",25,1,1957,8,27.2,1,1985,4,993.648,502.92,335.037,4,0.280829132745662,1.12331653098265
2,"B",25,1,1957,8,27.2,1,1986,5,858.52,512.318,515.876,7,0.194640093294451,1.36248065306116
2,"B",25,1,1957,8,27.2,1,1987,6,578.612,379.984,563.7,2,0.500118871675458,1.00023774335092
2,"B",25,1,1957,8,27.2,1,1988,7,591.312,291.084,166.733,3,0.333865730741711,1.00159719222513
2,"B",25,1,1957,8,27.2,1,1989,8,618.744,411.226,247,2,0.501488037640406,1.00297607528081
2,"B",25,1,1957,8,27.2,1,1990,9,1058.164,780.542,384.493,2,0.50024193546971,1.00048387093942
2,"B",25,1,1957,8,27.2,1,1991,10,1163.066,664.972,571.1,2,0.502691498795775,1.00538299759155
2,"B",25,1,1957,8,27.2,1,1992,11,717.55,425.958,789.7,1,1,1
2,"B",25,1,1957,8,27.2,1,1993,12,1026.16,706.374,275.134,5,0.201070748289509,1.00535374144754
2,"B",25,1,1957,8,27.2,1,1994,13,797.052,488.696,358.994,2,0.503990796892834,1.00798159378567
2,"B",25,1,1957,8,27.2,1,1996,15,959.104,483.362,541.28,2,0.500456533979479,1.00091306795896
2,"B",25,1,1957,8,27.2,1,1997,16,690.626,463.296,363.434,2,0.505441552768105,1.01088310553621
2,"B",25,1,1957,8,27.2,1,1999,18,734.822,561.086,141.666,2,0.503776525675552,1.0075530513511
2,"B",25,1,1957,8,27.2,1,2000,19,599.694,354.33,341.833,2,0.541047398662864,1.08209479732573
2,"B",25,1,1957,8,27.2,1,2002,21,905.51,600.71,332.633,1,1,1
2,"B",25,1,1957,8,27.2,1,2004,23,857.504,512.064,397.0863,3,0.388525079357101,1.1655752380713
2,"B",26,1,1957,6,9.5,1,1982,1,879.348,373.888,318.351,8,0.246340736532088,1.97072589225671
2,"B",26,1,1957,6,9.5,1,1983,2,858.012,550.926,392.101,11,0.231085491322297,2.54194040454526
2,"B",26,1,1957,6,9.5,1,1984,3,876.046,527.304,365.493,5,0.356031468855184,1.78015734427592
2,"B",26,1,1957,6,9.5,1,1985,4,993.648,502.92,320.403,5,0.259293540052305,1.29646770026153
2,"B",26,1,1957,6,9.5,1,1986,5,858.52,512.318,388.634,8,0.224161009550343,1.79328807640274
2,"B",26,1,1957,6,9.5,1,1987,6,578.612,379.984,361.866,4,0.432701759409915,1.73080703763966
2,"B",26,1,1957,6,9.5,1,1988,7,591.312,291.084,314.9,3,0.463151619976423,1.38945485992927
2,"B",26,1,1957,6,9.5,1,1989,8,618.744,411.226,317.6,4,0.258009431446335,1.03203772578534
2,"B",26,1,1957,6,9.5,1,1990,9,1058.164,780.542,274.74,4,0.29448097922052,1.17792391688208
2,"B",26,1,1957,6,9.5,1,1991,10,1163.066,664.972,319.267,4,0.305739107537385,1.22295643014954
2,"B",26,1,1957,6,9.5,1,1992,11,717.55,425.958,328.763,3,0.385106510992437,1.15531953297731
2,"B",26,1,1957,6,9.5,1,1993,12,1026.16,706.374,285,3,0.654030689076588,1.96209206722976
2,"B",26,1,1957,6,9.5,1,1994,13,797.052,488.696,312.346,3,0.43026967698758,1.29080903096274
2,"B",26,1,1957,6,9.5,1,1996,15,959.104,483.362,428.833,2,0.649196916514161,1.29839383302832
2,"B",26,1,1957,6,9.5,1,1997,16,690.626,463.296,303.7,2,0.537528138527634,1.07505627705527
2,"B",26,1,1957,6,9.5,1,1999,18,734.822,561.086,269.2,2,0.53204502200724,1.06409004401448
2,"B",26,1,1957,6,9.5,1,2000,19,599.694,354.33,102.166,2,0.787319655359654,1.57463931071931
2,"B",26,1,1957,6,9.5,1,2002,21,905.51,600.71,292.967,2,0.512788858555764,1.02557771711153
2,"B",26,1,1957,6,9.5,1,2004,23,857.504,512.064,306.7337,2,0.552235518157149,1.1044710363143
2,"B",27,1,1957,9,0,0,1982,1,879.348,373.888,121.894,7,0.421561304321892,2.95092913025324
2,"B",27,1,1957,9,0,0,1983,2,858.012,550.926,59.999,11,0.38260653319055,4.20867186509605
2,"B",27,1,1957,9,0,0,1984,3,876.046,527.304,199.443,13,0.127440571808132,1.65672743350572
2,"B",27,1,1957,9,0,0,1985,4,993.648,502.92,187.754,11,0.133453982169521,1.46799380386473
2,"B",27,1,1957,9,0,0,1986,5,858.52,512.318,398.493,15,0.161029277331264,2.41543915996896
2,"B",27,1,1957,9,0,0,1987,6,578.612,379.984,269.966,10,0.188185615139992,1.88185615139992
2,"B",27,1,1957,9,0,0,1988,7,591.312,291.084,227.366,6,0.210895198296972,1.26537118978183
2,"B",27,1,1957,9,0,0,1989,8,618.744,411.226,256.867,8,0.138164429515306,1.10531543612245
2,"B",27,1,1957,9,0,0,1990,9,1058.164,780.542,217.822,6,0.23442281633004,1.40653689798024
2,"B",27,1,1957,9,0,0,1991,10,1163.066,664.972,169.101,9,0.157204382999977,1.41483944699979
2,"B",27,1,1957,9,0,0,1992,11,717.55,425.958,187.196,9,0.239736984860205,2.15763286374184
2,"B",27,1,1957,9,0,0,1993,12,1026.16,706.374,241.567,10,0.226829471136538,2.26829471136538
2,"B",27,1,1957,9,0,0,1994,13,797.052,488.696,273.119,10,0.140309639101698,1.40309639101698
2,"B",27,1,1957,9,0,0,1996,15,959.104,483.362,116.193,9,0.192727073300484,1.73454365970435
2,"B",27,1,1957,9,0,0,1997,16,690.626,463.296,48.933,8,0.227609704136215,1.82087763308972
2,"B",27,1,1957,9,0,0,1999,18,734.822,561.086,114.967,4,0.321397307459931,1.28558922983972
2,"B",27,1,1957,9,0,0,2000,19,599.694,354.33,109.633,5,0.271364459834771,1.35682229917385
2,"B",27,1,1957,9,0,0,2002,21,905.51,600.71,119.053,5,0.36023928640303,1.80119643201515
2,"B",27,1,1957,9,0,0,2004,23,857.504,512.064,48.53337,4,0.632914416397241,2.53165766558896
2,"B",28,1,1957,3,2,1,1982,1,879.348,373.888,107.087,6,0.495969120001063,2.97581472000638
2,"B",28,1,1957,3,2,1,1983,2,858.012,550.926,114.658,10,0.153606478521316,1.53606478521316
2,"B",28,1,1957,3,2,1,1984,3,876.046,527.304,437.696,10,0.131773710127451,1.31773710127451
2,"B",28,1,1957,3,2,1,1985,4,993.648,502.92,266.098,9,0.20105449961513,1.80949049653617
2,"B",28,1,1957,3,2,1,1986,5,858.52,512.318,380.637,11,0.10529793320546,1.15827726526006
2,"B",28,1,1957,3,2,1,1987,6,578.612,379.984,358.833,11,0.150710816672828,1.65781898340111
2,"B",28,1,1957,3,2,1,1988,7,591.312,291.084,166.567,7,0.275963186829026,1.93174230780318
2,"B",28,1,1957,3,2,1,1989,8,618.744,411.226,264.967,4,0.495457723845214,1.98183089538086
2,"B",28,1,1957,3,2,1,1990,9,1058.164,780.542,182.13,8,0.207949978975889,1.66359983180711
2,"B",28,1,1957,3,2,1,1991,10,1163.066,664.972,196.299,6,0.453485678617432,2.72091407170459
2,"B",28,1,1957,3,2,1,1992,11,717.55,425.958,141.77,4,0.625764686108891,2.50305874443556
2,"B",28,1,1957,3,2,1,1993,12,1026.16,706.374,118.74,10,0.30209465926517,3.0209465926517
2,"B",28,1,1957,3,2,1,1994,13,797.052,488.696,206.176,7,0.454249874306393,3.17974912014475
2,"B",28,1,1957,3,2,1,1996,15,959.104,483.362,151.07,7,0.357465160483776,2.50225612338644
2,"B",28,1,1957,3,2,1,1997,16,690.626,463.296,184.1,7,0.584779524912192,4.09345667438535
2,"B",28,1,1957,3,2,1,1999,18,734.822,561.086,224.034,5,0.446603880760253,2.23301940380126
2,"B",28,1,1957,3,2,1,2000,19,599.694,354.33,139.533,4,0.650950787557542,2.60380315023017
2,"B",28,1,1957,3,2,1,2002,21,905.51,600.71,235.4,5,0.898230327791531,4.49115163895766
2,"B",28,1,1957,3,2,1,2004,23,857.504,512.064,178.6001,4,0.892430317628039,3.56972127051216
2,"B",29,1,1957,9,0,0,1982,1,879.348,373.888,101.543,7,0.268307889489447,1.87815522642613
2,"B",29,1,1957,9,0,0,1983,2,858.012,550.926,108.199,13,0.494863298397062,6.4332228791618
2,"B",29,1,1957,9,0,0,1984,3,876.046,527.304,232.084,12,0.166558949030091,1.99870738836109
2,"B",29,1,1957,9,0,0,1985,4,993.648,502.92,432.905,11,0.270766036750232,2.97842640425255
2,"B",29,1,1957,9,0,0,1986,5,858.52,512.318,357.851,17,0.138136592224511,2.34832206781668
2,"B",29,1,1957,9,0,0,1987,6,578.612,379.984,403.499,9,0.161713571411486,1.45542214270337
2,"B",29,1,1957,9,0,0,1988,7,591.312,291.084,275.9,9,0.178591302972329,1.60732172675096
2,"B",29,1,1957,9,0,0,1989,8,618.744,411.226,203.3,8,0.144325698168427,1.15460558534742
2,"B",29,1,1957,9,0,0,1990,9,1058.164,780.542,152.021,7,0.18866312329079,1.32064186303553
2,"B",29,1,1957,9,0,0,1991,10,1163.066,664.972,227.934,11,0.162378457029261,1.78616302732187
2,"B",29,1,1957,9,0,0,1992,11,717.55,425.958,178.926,9,0.339924846347423,3.05932361712681
2,"B",29,1,1957,9,0,0,1993,12,1026.16,706.374,220.149,9,0.207200603103755,1.8648054279338
2,"B",29,1,1957,9,0,0,1994,13,797.052,488.696,196.036,11,0.226690883608504,2.49359971969355
2,"B",29,1,1957,9,0,0,1996,15,959.104,483.362,182.903,10,0.188778640197604,1.88778640197604
2,"B",29,1,1957,9,0,0,1997,16,690.626,463.296,169.009,9,0.173927914911565,1.56535123420409
2,"B",29,1,1957,9,0,0,1999,18,734.822,561.086,134.003,8,0.320285456024729,2.56228364819783
2,"B",29,1,1957,9,0,0,2000,19,599.694,354.33,157.8,6,0.310564119481676,1.86338471689005
2,"B",29,1,1957,9,0,0,2002,21,905.51,600.71,175.463,6,0.525052917454623,3.15031750472774
2,"B",29,1,1957,9,0,0,2004,23,857.504,512.064,141.26663,4,0.475102101174064,1.90040840469626
2,"B",30,1,1957,9,0,0,1982,1,879.348,373.888,189.838,12,0.232042816984611,2.78451380381533
2,"B",30,1,1957,9,0,0,1983,2,858.012,550.926,151.333,16,0.269453152686152,4.31125044297843
2,"B",30,1,1957,9,0,0,1984,3,876.046,527.304,186.315,11,0.254576356013307,2.80033991614638
2,"B",30,1,1957,9,0,0,1985,4,993.648,502.92,251.346,11,0.207494279809964,2.2824370779096
2,"B",30,1,1957,9,0,0,1986,5,858.52,512.318,483.566,13,0.260681249597854,3.38885624477211
2,"B",30,1,1957,9,0,0,1987,6,578.612,379.984,473.133,9,0.203010584882564,1.82709526394308
2,"B",30,1,1957,9,0,0,1988,7,591.312,291.084,308.834,8,0.174812942702418,1.39850354161935
2,"B",30,1,1957,9,0,0,1989,8,618.744,411.226,150.467,7,0.390659897199894,2.73461928039926
2,"B",30,1,1957,9,0,0,1990,9,1058.164,780.542,293.706,7,0.151553125142048,1.06087187599434
2,"B",30,1,1957,9,0,0,1991,10,1163.066,664.972,146.233,9,0.429603268279716,3.86642941451744
2,"B",30,1,1957,9,0,0,1992,11,717.55,425.958,60.412,10,0.261212992939832,2.61212992939832
2,"B",30,1,1957,9,0,0,1993,12,1026.16,706.374,160.699,10,0.227358801461807,2.27358801461807
2,"B",30,1,1957,9,0,0,1994,13,797.052,488.696,143.335,10,0.144382085994212,1.44382085994212
2,"B",30,1,1957,9,0,0,1996,15,959.104,483.362,149.453,9,0.136807237239853,1.23126513515868
2,"B",30,1,1957,9,0,0,1997,16,690.626,463.296,243.067,8,0.162885776767054,1.30308621413643
2,"B",30,1,1957,9,0,0,1999,18,734.822,561.086,213.6,5,0.230128205509667,1.15064102754833
2,"B",30,1,1957,9,0,0,2000,19,599.694,354.33,118.8,6,0.204091102776179,1.22454661665707
2,"B",30,1,1957,9,0,0,2002,21,905.51,600.71,117.765,5,0.500552135052388,2.50276067526194
2,"B",30,1,1957,9,0,0,2004,23,857.504,512.064,46.90004,7,0.366416810050611,2.56491767035428
2,"B",31,1,1957,4,3.4,1,1982,1,879.348,373.888,360.97,11,0.212070301946921,2.33277332141613
2,"B",31,1,1957,4,3.4,1,1983,2,858.012,550.926,277.7,13,0.3182482498879,4.1372272485427
2,"B",31,1,1957,4,3.4,1,1984,3,876.046,527.304,383.671,12,0.237162993974681,2.84595592769617
2,"B",31,1,1957,4,3.4,1,1985,4,993.648,502.92,341.014,6,0.334348470772714,2.00609082463629
2,"B",31,1,1957,4,3.4,1,1986,5,858.52,512.318,209.828,10,0.206726883708356,2.06726883708356
2,"B",31,1,1957,4,3.4,1,1987,6,578.612,379.984,299.2,6,0.336529534747584,2.01917720848551
2,"B",31,1,1957,4,3.4,1,1988,7,591.312,291.084,152.966,5,0.353663747988778,1.76831873994389
2,"B",31,1,1957,4,3.4,1,1989,8,618.744,411.226,179.933,4,0.479252802667259,1.91701121066904
2,"B",31,1,1957,4,3.4,1,1990,9,1058.164,780.542,196.673,5,0.30139192669187,1.50695963345935
2,"B",31,1,1957,4,3.4,1,1991,10,1163.066,664.972,269.498,5,0.407127907991755,2.03563953995878
2,"B",31,1,1957,4,3.4,1,1992,11,717.55,425.958,132.404,5,0.706780085085,3.533900425425
2,"B",31,1,1957,4,3.4,1,1993,12,1026.16,706.374,185.8,6,0.42338970295382,2.54033821772292
2,"B",31,1,1957,4,3.4,1,1994,13,797.052,488.696,308.46,3,0.454172165760233,1.3625164972807
2,"B",31,1,1957,4,3.4,1,1996,15,959.104,483.362,163.1,5,0.458825802010292,2.29412901005146
2,"B",31,1,1957,4,3.4,1,1997,16,690.626,463.296,198.947,5,0.323103496840317,1.61551748420158
2,"B",31,1,1957,4,3.4,1,1999,18,734.822,561.086,295.534,4,0.384923588023827,1.53969435209531
2,"B",31,1,1957,4,3.4,1,2000,19,599.694,354.33,145.034,5,0.507526161177468,2.53763080588734
2,"B",31,1,1957,4,3.4,1,2002,21,905.51,600.71,221.7,5,0.684266644074517,3.42133322037258
2,"B",31,1,1957,4,3.4,1,2004,23,857.504,512.064,131.8333,5,0.425351077529465,2.12675538764733
2,"B",32,1,1957,5,5.4,1,1982,1,879.348,373.888,271.73,9,0.279987254393113,2.51988528953802
2,"B",32,1,1957,5,5.4,1,1983,2,858.012,550.926,355.089,13,0.26225937336992,3.40937185380897
2,"B",32,1,1957,5,5.4,1,1984,3,876.046,527.304,260.244,8,0.288564998317659,2.30851998654127
2,"B",32,1,1957,5,5.4,1,1985,4,993.648,502.92,307.037,8,0.296326617774416,2.37061294219533
2,"B",32,1,1957,5,5.4,1,1986,5,858.52,512.318,354.517,8,0.241514126638268,1.93211301310614
2,"B",32,1,1957,5,5.4,1,1987,6,578.612,379.984,446.168,7,0.278400372197038,1.94880260537927
2,"B",32,1,1957,5,5.4,1,1988,7,591.312,291.084,168.534,6,0.36617847131283,2.19707082787698
2,"B",32,1,1957,5,5.4,1,1989,8,618.744,411.226,215.967,4,0.677723544754585,2.71089417901834
2,"B",32,1,1957,5,5.4,1,1990,9,1058.164,780.542,219.787,3,0.419416542689368,1.25824962806811
2,"B",32,1,1957,5,5.4,1,1991,10,1163.066,664.972,180.1,5,0.499687126492663,2.49843563246332
2,"B",32,1,1957,5,5.4,1,1992,11,717.55,425.958,178.693,5,0.300988875219219,1.5049443760961
2,"B",32,1,1957,5,5.4,1,1993,12,1026.16,706.374,263.649,7,0.259997879014532,1.81998515310172
2,"B",32,1,1957,5,5.4,1,1994,13,797.052,488.696,177.216,4,0.631899134013697,2.52759653605479
2,"B",32,1,1957,5,5.4,1,1996,15,959.104,483.362,213.273,6,0.495303186902383,2.9718191214143
2,"B",32,1,1957,5,5.4,1,1997,16,690.626,463.296,293.2,4,0.587406274581959,2.34962509832784
2,"B",32,1,1957,5,5.4,1,1999,18,734.822,561.086,250.375,5,0.66610076900023,3.33050384500115
2,"B",32,1,1957,5,5.4,1,2000,19,599.694,354.33,250.234,5,0.522742015775357,2.61371007887678
2,"B",32,1,1957,5,5.4,1,2002,21,905.51,600.71,356.567,4,0.668674766134782,2.67469906453913
2,"B",32,1,1957,5,5.4,1,2004,23,857.504,512.064,241.53367,4,0.389372315709275,1.5574892628371
2,"B",34,1,1957,9,0,0,1982,1,879.348,373.888,38.594,5,0.550799478914112,2.75399739457056
2,"B",34,1,1957,9,0,0,1983,2,858.012,550.926,203.434,9,0.20416822398752,1.83751401588768
2,"B",34,1,1957,9,0,0,1984,3,876.046,527.304,339.263,12,0.0962172930747685,1.15460751689722
2,"B",34,1,1957,9,0,0,1985,4,993.648,502.92,180.679,12,0.13749261537304,1.64991138447649
2,"B",34,1,1957,9,0,0,1986,5,858.52,512.318,339.447,9,0.121593031737509,1.09433728563758
2,"B",34,1,1957,9,0,0,1987,6,578.612,379.984,209.46,9,0.205223034954244,1.84700731458819
2,"B",34,1,1957,9,0,0,1988,7,591.312,291.084,119.633,6,0.174298440284329,1.04579064170597
2,"B",34,1,1957,9,0,0,1989,8,618.744,411.226,712,6,0.207993999250051,1.2479639955003
2,"B",34,1,1957,9,0,0,1990,9,1058.164,780.542,135.433,3,0.336396774895839,1.00919032468752
2,"B",34,1,1957,9,0,0,1991,10,1163.066,664.972,92.133,9,0.240692666770124,2.16623400093111
2,"B",34,1,1957,9,0,0,1992,11,717.55,425.958,137.386,5,0.208160652964104,1.04080326482052
2,"B",34,1,1957,9,0,0,1993,12,1026.16,706.374,268.066,6,0.189105891623466,1.1346353497408
2,"B",34,1,1957,9,0,0,1994,13,797.052,488.696,440.8,7,0.242061258459408,1.69442880921585
2,"B",34,1,1957,9,0,0,1996,15,959.104,483.362,68.429,7,0.162775156514504,1.13942609560153
2,"B",34,1,1957,9,0,0,1997,16,690.626,463.296,50.889,8,0.164749663601394,1.31799730881115
2,"B",34,1,1957,9,0,0,1999,18,734.822,561.086,103.496,4,0.281710959853909,1.12684383941563
2,"B",34,1,1957,9,0,0,2000,19,599.694,354.33,28.967,5,0.320528783909541,1.6026439195477
2,"B",34,1,1957,9,0,0,2002,21,905.51,600.71,58.383,6,0.327199098903139,1.96319459341883
2,"B",34,1,1957,9,0,0,2004,23,857.504,512.064,61.08002,6,0.281776801365843,1.69066080819506
2,"B",35,1,1957,2,1,1,1982,1,879.348,373.888,436.309,7,0.196806767171266,1.37764737019886
2,"B",35,1,1957,2,1,1,1983,2,858.012,550.926,83.465,11,0.357395474129197,3.93135021542117
2,"B",35,1,1957,2,1,1,1984,3,876.046,527.304,154.94,11,0.291533940710355,3.20687334781391
2,"B",35,1,1957,2,1,1,1985,4,993.648,502.92,348.438,10,0.338518626185429,3.38518626185429
2,"B",35,1,1957,2,1,1,1986,5,858.52,512.318,347.666,12,0.242478942312384,2.9097473077486
2,"B",35,1,1957,2,1,1,1987,6,578.612,379.984,390.801,13,0.166934450200701,2.17014785260911
2,"B",35,1,1957,2,1,1,1988,7,591.312,291.084,145.9,8,0.242380962358601,1.93904769886881
2,"B",35,1,1957,2,1,1,1989,8,618.744,411.226,219.632,9,0.27603572904261,2.48432156138349
2,"B",35,1,1957,2,1,1,1990,9,1058.164,780.542,194.368,9,0.215480229422875,1.93932206480587
2,"B",35,1,1957,2,1,1,1991,10,1163.066,664.972,171.133,10,0.273210026099607,2.73210026099607
2,"B",35,1,1957,2,1,1,1992,11,717.55,425.958,110.82,6,0.520125320130857,3.12075192078514
2,"B",35,1,1957,2,1,1,1993,12,1026.16,706.374,108.634,8,0.292575991031261,2.34060792825009
2,"B",35,1,1957,2,1,1,1994,13,797.052,488.696,162.4,7,0.214778365312738,1.50344855718917
2,"B",35,1,1957,2,1,1,1996,15,959.104,483.362,166.673,8,0.228890746805457,1.83112597444366
2,"B",35,1,1957,2,1,1,1997,16,690.626,463.296,95.527,7,0.214082680340627,1.49857876238439
2,"B",35,1,1957,2,1,1,1999,18,734.822,561.086,250.843,7,0.226853440681536,1.58797408477075
2,"B",35,1,1957,2,1,1,2000,19,599.694,354.33,50.633,5,0.287268195480057,1.43634097740029
2,"B",35,1,1957,2,1,1,2002,21,905.51,600.71,108.371,6,0.352151646993519,2.11290988196112
2,"B",35,1,1957,2,1,1,2004,23,857.504,512.064,79.2067,7,0.37760211240782,2.64321478685474
2,"B",36,1,1957,3,2,1,1982,1,879.348,373.888,261.92,5,0.222957863453286,1.11478931726643
2,"B",36,1,1957,3,2,1,1983,2,858.012,550.926,190.6,8,0.338967151119083,2.71173720895266
2,"B",36,1,1957,3,2,1,1984,3,876.046,527.304,209.083,9,0.199664817820197,1.79698336038177
2,"B",36,1,1957,3,2,1,1985,4,993.648,502.92,251.186,11,0.29420900256191,3.23629902818101
2,"B",36,1,1957,3,2,1,1986,5,858.52,512.318,226.635,14,0.452184578025761,6.33058409236066
2,"B",36,1,1957,3,2,1,1987,6,578.612,379.984,139.2,8,0.311258019162703,2.49006415330163
2,"B",36,1,1957,3,2,1,1988,7,591.312,291.084,158.234,9,0.290936432353205,2.61842789117885
2,"B",36,1,1957,3,2,1,1989,8,618.744,411.226,187.767,4,0.440993846477569,1.76397538591028
