"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","functional.group","mass.above"
"B",2,27,1989,1,"Disturbed",9,0,"1. Control",0,8,"C4",119.434
"B",2,27,1989,1,"Disturbed",9,0,"1. Control",0,8,"F",0.567
"B",2,27,1989,1,"Disturbed",9,0,"1. Control",0,8,"S",0.233
"B",2,27,1990,1,"Disturbed",9,0,"1. Control",0,9,"C3",19.553
"B",2,27,1990,1,"Disturbed",9,0,"1. Control",0,9,"C4",100.233
"B",2,27,1990,1,"Disturbed",9,0,"1. Control",0,9,"F",0.033
"B",2,27,1991,1,"Disturbed",9,0,"1. Control",0,10,"C3",10.033
"B",2,27,1991,1,"Disturbed",9,0,"1. Control",0,10,"C4",78.734
"B",2,27,1991,1,"Disturbed",9,0,"1. Control",0,10,"F",1.401
"B",2,27,1991,1,"Disturbed",9,0,"1. Control",0,10,"S",0.933
"B",2,27,1992,1,"Disturbed",9,0,"1. Control",0,11,"C3",30.676
"B",2,27,1992,1,"Disturbed",9,0,"1. Control",0,11,"C4",42.933
"B",2,27,1992,1,"Disturbed",9,0,"1. Control",0,11,"F",0.774
"B",2,27,1993,1,"Disturbed",9,0,"1. Control",0,12,"C3",57.634
"B",2,27,1993,1,"Disturbed",9,0,"1. Control",0,12,"C4",88.4
"B",2,27,1993,1,"Disturbed",9,0,"1. Control",0,12,"F",6.933
"B",2,27,1994,1,"Disturbed",9,0,"1. Control",0,13,"C3",7.031
"B",2,27,1994,1,"Disturbed",9,0,"1. Control",0,13,"C4",84.213
"B",2,27,1994,1,"Disturbed",9,0,"1. Control",0,13,"F",3.298
"B",2,27,1994,1,"Disturbed",9,0,"1. Control",0,13,"S",0.377
"B",2,27,1996,1,"Disturbed",9,0,"1. Control",0,15,"C3",23.106
"B",2,27,1996,1,"Disturbed",9,0,"1. Control",0,15,"C4",83.367
"B",2,27,1996,1,"Disturbed",9,0,"1. Control",0,15,"F",6.61
"B",2,27,1996,1,"Disturbed",9,0,"1. Control",0,15,"S",0.337
"B",2,27,1997,1,"Disturbed",9,0,"1. Control",0,16,"C3",10.799
"B",2,27,1997,1,"Disturbed",9,0,"1. Control",0,16,"C4",33.533
"B",2,27,1997,1,"Disturbed",9,0,"1. Control",0,16,"F",1.734
"B",2,27,1997,1,"Disturbed",9,0,"1. Control",0,16,"L",0.067
"B",2,27,1997,1,"Disturbed",9,0,"1. Control",0,16,"S",0.5
"B",2,27,1999,1,"Disturbed",9,0,"1. Control",0,18,"C3",12.6
"B",2,27,1999,1,"Disturbed",9,0,"1. Control",0,18,"C4",88.067
"B",2,27,1999,1,"Disturbed",9,0,"1. Control",0,18,"F",0.167
"B",2,27,2000,1,"Disturbed",9,0,"1. Control",0,19,"C3",13.4
"B",2,27,2000,1,"Disturbed",9,0,"1. Control",0,19,"C4",93.3
"B",2,27,2000,1,"Disturbed",9,0,"1. Control",0,19,"F",2.933
"B",2,27,2002,1,"Disturbed",9,0,"1. Control",0,21,"C3",28
"B",2,27,2002,1,"Disturbed",9,0,"1. Control",0,21,"C4",76.3
"B",2,27,2002,1,"Disturbed",9,0,"1. Control",0,21,"F",3.133
"B",2,27,2002,1,"Disturbed",9,0,"1. Control",0,21,"S",0.12
"B",2,27,2004,1,"Disturbed",9,0,"1. Control",0,23,"C3",21.0667
"B",2,27,2004,1,"Disturbed",9,0,"1. Control",0,23,"C4",21.8
"B",2,27,2004,1,"Disturbed",9,0,"1. Control",0,23,"F",0.06667
"B",2,29,1982,1,"Disturbed",9,0,"1. Control",0,1,"C3",5.066
"B",2,29,1982,1,"Disturbed",9,0,"1. Control",0,1,"C4",72.197
"B",2,29,1982,1,"Disturbed",9,0,"1. Control",0,1,"F",24.28
"B",2,29,1983,1,"Disturbed",9,0,"1. Control",0,2,"C3",64
"B",2,29,1983,1,"Disturbed",9,0,"1. Control",0,2,"C4",22.433
"B",2,29,1983,1,"Disturbed",9,0,"1. Control",0,2,"F",21.766
"B",2,29,1984,1,"Disturbed",9,0,"1. Control",0,3,"C3",68.767
"B",2,29,1984,1,"Disturbed",9,0,"1. Control",0,3,"C4",153.887
"B",2,29,1984,1,"Disturbed",9,0,"1. Control",0,3,"F",2.93
"B",2,29,1985,1,"Disturbed",9,0,"1. Control",0,4,"C3",124.6
"B",2,29,1985,1,"Disturbed",9,0,"1. Control",0,4,"C4",52.681
"B",2,29,1985,1,"Disturbed",9,0,"1. Control",0,4,"F",94.1
"B",2,29,1986,1,"Disturbed",9,0,"1. Control",0,5,"C3",47.117
"B",2,29,1986,1,"Disturbed",9,0,"1. Control",0,5,"C4",116.787
"B",2,29,1986,1,"Disturbed",9,0,"1. Control",0,5,"F",8.847
"B",2,29,1986,1,"Disturbed",9,0,"1. Control",0,5,"L",0.1
"B",2,29,1987,1,"Disturbed",9,0,"1. Control",0,6,"C3",33.033
"B",2,29,1987,1,"Disturbed",9,0,"1. Control",0,6,"C4",238.033
"B",2,29,1987,1,"Disturbed",9,0,"1. Control",0,6,"F",17.3
"B",2,29,1988,1,"Disturbed",9,0,"1. Control",0,7,"C3",31.2
"B",2,29,1988,1,"Disturbed",9,0,"1. Control",0,7,"C4",148.4
"B",2,29,1988,1,"Disturbed",9,0,"1. Control",0,7,"F",2.433
"B",2,29,1989,1,"Disturbed",9,0,"1. Control",0,8,"C3",7.533
"B",2,29,1989,1,"Disturbed",9,0,"1. Control",0,8,"C4",181.267
"B",2,29,1989,1,"Disturbed",9,0,"1. Control",0,8,"F",6.167
"B",2,29,1990,1,"Disturbed",9,0,"1. Control",0,9,"C3",19.237
"B",2,29,1990,1,"Disturbed",9,0,"1. Control",0,9,"C4",128.143
"B",2,29,1990,1,"Disturbed",9,0,"1. Control",0,9,"F",0.774
"B",2,29,1991,1,"Disturbed",9,0,"1. Control",0,10,"C3",36.034
"B",2,29,1991,1,"Disturbed",9,0,"1. Control",0,10,"C4",136.766
"B",2,29,1991,1,"Disturbed",9,0,"1. Control",0,10,"F",10.234
"B",2,29,1991,1,"Disturbed",9,0,"1. Control",0,10,"S",2.5
"B",2,29,1992,1,"Disturbed",9,0,"1. Control",0,11,"C3",36.183
"B",2,29,1992,1,"Disturbed",9,0,"1. Control",0,11,"C4",52.843
"B",2,29,1992,1,"Disturbed",9,0,"1. Control",0,11,"F",6.643
"B",2,29,1993,1,"Disturbed",9,0,"1. Control",0,12,"C3",37.968
"B",2,29,1993,1,"Disturbed",9,0,"1. Control",0,12,"C4",130
"B",2,29,1993,1,"Disturbed",9,0,"1. Control",0,12,"F",16.514
"B",2,29,1994,1,"Disturbed",9,0,"1. Control",0,13,"C3",28.443
"B",2,29,1994,1,"Disturbed",9,0,"1. Control",0,13,"C4",67.72
"B",2,29,1994,1,"Disturbed",9,0,"1. Control",0,13,"F",17.973
"B",2,29,1996,1,"Disturbed",9,0,"1. Control",0,15,"C3",47.433
"B",2,29,1996,1,"Disturbed",9,0,"1. Control",0,15,"C4",129.4
"B",2,29,1996,1,"Disturbed",9,0,"1. Control",0,15,"F",5.537
"B",2,29,1997,1,"Disturbed",9,0,"1. Control",0,16,"C3",29.8
"B",2,29,1997,1,"Disturbed",9,0,"1. Control",0,16,"C4",132.333
"B",2,29,1997,1,"Disturbed",9,0,"1. Control",0,16,"F",6.766
"B",2,29,1997,1,"Disturbed",9,0,"1. Control",0,16,"S",0.1
"B",2,29,1999,1,"Disturbed",9,0,"1. Control",0,18,"C3",35.6
"B",2,29,1999,1,"Disturbed",9,0,"1. Control",0,18,"C4",96.2
"B",2,29,1999,1,"Disturbed",9,0,"1. Control",0,18,"F",0.17
"B",2,29,2000,1,"Disturbed",9,0,"1. Control",0,19,"C3",43.567
"B",2,29,2000,1,"Disturbed",9,0,"1. Control",0,19,"C4",107.1
"B",2,29,2000,1,"Disturbed",9,0,"1. Control",0,19,"F",7.133
"B",2,29,2002,1,"Disturbed",9,0,"1. Control",0,21,"C3",52.833
"B",2,29,2002,1,"Disturbed",9,0,"1. Control",0,21,"C4",68.733
"B",2,29,2002,1,"Disturbed",9,0,"1. Control",0,21,"F",3.037
"B",2,29,2002,1,"Disturbed",9,0,"1. Control",0,21,"L",43.467
"B",2,29,2004,1,"Disturbed",9,0,"1. Control",0,23,"C3",46.1333
"B",2,29,2004,1,"Disturbed",9,0,"1. Control",0,23,"C4",91.9
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,"C3",9.917
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,"C4",105.234
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,"F",73.614
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,"S",1.073
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,"C3",18.067
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,"C4",71.667
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,"F",59.966
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,"S",1.633
"B",2,30,1984,1,"Disturbed",9,0,"1. Control",0,3,"C3",79.678
"B",2,30,1984,1,"Disturbed",9,0,"1. Control",0,3,"C4",97.07
"B",2,30,1984,1,"Disturbed",9,0,"1. Control",0,3,"F",5.97
"B",2,30,1985,1,"Disturbed",9,0,"1. Control",0,4,"C3",94.899
"B",2,30,1985,1,"Disturbed",9,0,"1. Control",0,4,"C4",144.26
"B",2,30,1985,1,"Disturbed",9,0,"1. Control",0,4,"F",5.917
"B",2,30,1986,1,"Disturbed",9,0,"1. Control",0,5,"C3",67.933
"B",2,30,1986,1,"Disturbed",9,0,"1. Control",0,5,"C4",76.766
"B",2,30,1986,1,"Disturbed",9,0,"1. Control",0,5,"F",7.5
"B",2,30,1987,1,"Disturbed",9,0,"1. Control",0,6,"C3",70.734
"B",2,30,1987,1,"Disturbed",9,0,"1. Control",0,6,"C4",230.966
"B",2,30,1987,1,"Disturbed",9,0,"1. Control",0,6,"F",15.7
"B",2,30,1988,1,"Disturbed",9,0,"1. Control",0,7,"C3",31.9
"B",2,30,1988,1,"Disturbed",9,0,"1. Control",0,7,"C4",211.034
"B",2,30,1988,1,"Disturbed",9,0,"1. Control",0,7,"F",7.833
"B",2,30,1989,1,"Disturbed",9,0,"1. Control",0,8,"C3",71.633
"B",2,30,1989,1,"Disturbed",9,0,"1. Control",0,8,"C4",65.1
"B",2,30,1989,1,"Disturbed",9,0,"1. Control",0,8,"F",1.167
"B",2,30,1990,1,"Disturbed",9,0,"1. Control",0,9,"C3",6.67
"B",2,30,1990,1,"Disturbed",9,0,"1. Control",0,9,"C4",260.703
"B",2,30,1990,1,"Disturbed",9,0,"1. Control",0,9,"F",0.973
"B",2,30,1991,1,"Disturbed",9,0,"1. Control",0,10,"C3",60.766
"B",2,30,1991,1,"Disturbed",9,0,"1. Control",0,10,"C4",40.267
"B",2,30,1991,1,"Disturbed",9,0,"1. Control",0,10,"F",6.167
"B",2,30,1992,1,"Disturbed",9,0,"1. Control",0,11,"C3",12.77
"B",2,30,1992,1,"Disturbed",9,0,"1. Control",0,11,"C4",35.4
"B",2,30,1992,1,"Disturbed",9,0,"1. Control",0,11,"F",11.849
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,"C3",10.201
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,"C4",101.9
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,"F",48.032
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,"S",0.033
"B",2,30,1994,1,"Disturbed",9,0,"1. Control",0,13,"C3",8.51
"B",2,30,1994,1,"Disturbed",9,0,"1. Control",0,13,"C4",118.367
"B",2,30,1994,1,"Disturbed",9,0,"1. Control",0,13,"F",16.458
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,"C3",6.671
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,"C4",134.533
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,"F",7.049
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,"S",1.2
"B",2,30,1997,1,"Disturbed",9,0,"1. Control",0,16,"C3",14.567
"B",2,30,1997,1,"Disturbed",9,0,"1. Control",0,16,"C4",216.7
"B",2,30,1997,1,"Disturbed",9,0,"1. Control",0,16,"F",11.8
"B",2,30,1999,1,"Disturbed",9,0,"1. Control",0,18,"C3",7.2
"B",2,30,1999,1,"Disturbed",9,0,"1. Control",0,18,"C4",198.9
"B",2,30,1999,1,"Disturbed",9,0,"1. Control",0,18,"F",7.5
"B",2,30,2000,1,"Disturbed",9,0,"1. Control",0,19,"C3",3.833
"B",2,30,2000,1,"Disturbed",9,0,"1. Control",0,19,"C4",107.1
"B",2,30,2000,1,"Disturbed",9,0,"1. Control",0,19,"F",7.867
"B",2,30,2002,1,"Disturbed",9,0,"1. Control",0,21,"C3",1.566
"B",2,30,2002,1,"Disturbed",9,0,"1. Control",0,21,"C4",58.433
"B",2,30,2002,1,"Disturbed",9,0,"1. Control",0,21,"F",47.333
"B",2,30,2004,1,"Disturbed",9,0,"1. Control",0,23,"C3",10.63334
"B",2,30,2004,1,"Disturbed",9,0,"1. Control",0,23,"C4",26.5667
"B",2,30,2004,1,"Disturbed",9,0,"1. Control",0,23,"F",8.53333
"B",2,34,1982,1,"Disturbed",9,0,"1. Control",0,1,"C3",0.653
"B",2,34,1982,1,"Disturbed",9,0,"1. Control",0,1,"C4",7.767
"B",2,34,1982,1,"Disturbed",9,0,"1. Control",0,1,"F",30.174
"B",2,34,1983,1,"Disturbed",9,0,"1. Control",0,2,"C3",3.533
"B",2,34,1983,1,"Disturbed",9,0,"1. Control",0,2,"C4",145.833
"B",2,34,1983,1,"Disturbed",9,0,"1. Control",0,2,"F",54.068
"B",2,34,1984,1,"Disturbed",9,0,"1. Control",0,3,"C3",13.294
"B",2,34,1984,1,"Disturbed",9,0,"1. Control",0,3,"C4",313.963
"B",2,34,1984,1,"Disturbed",9,0,"1. Control",0,3,"F",10.066
"B",2,34,1985,1,"Disturbed",9,0,"1. Control",0,4,"C3",23.574
"B",2,34,1985,1,"Disturbed",9,0,"1. Control",0,4,"C4",84.166
"B",2,34,1985,1,"Disturbed",9,0,"1. Control",0,4,"F",1.862
"B",2,34,1986,1,"Disturbed",9,0,"1. Control",0,5,"C3",9.267
"B",2,34,1986,1,"Disturbed",9,0,"1. Control",0,5,"C4",212.967
"B",2,34,1986,1,"Disturbed",9,0,"1. Control",0,5,"F",0.583
"B",2,34,1986,1,"Disturbed",9,0,"1. Control",0,5,"S",0.117
"B",2,34,1987,1,"Disturbed",9,0,"1. Control",0,6,"C3",13.5
"B",2,34,1987,1,"Disturbed",9,0,"1. Control",0,6,"C4",59.4
"B",2,34,1987,1,"Disturbed",9,0,"1. Control",0,6,"F",9.16
"B",2,34,1988,1,"Disturbed",9,0,"1. Control",0,7,"C3",0.1
"B",2,34,1988,1,"Disturbed",9,0,"1. Control",0,7,"C4",87.7
"B",2,34,1988,1,"Disturbed",9,0,"1. Control",0,7,"F",1.833
"B",2,34,1988,1,"Disturbed",9,0,"1. Control",0,7,"S",0.033
"B",2,34,1989,1,"Disturbed",9,0,"1. Control",0,8,"C3",7.734
"B",2,34,1989,1,"Disturbed",9,0,"1. Control",0,8,"C4",112.033
"B",2,34,1989,1,"Disturbed",9,0,"1. Control",0,8,"F",5.733
"B",2,34,1990,1,"Disturbed",9,0,"1. Control",0,9,"C3",0.2
"B",2,34,1990,1,"Disturbed",9,0,"1. Control",0,9,"C4",50.733
"B",2,34,1990,1,"Disturbed",9,0,"1. Control",0,9,"S",0.033
"B",2,34,1991,1,"Disturbed",9,0,"1. Control",0,10,"C3",21.966
"B",2,34,1991,1,"Disturbed",9,0,"1. Control",0,10,"C4",43.733
"B",2,34,1991,1,"Disturbed",9,0,"1. Control",0,10,"F",2.367
"B",2,34,1992,1,"Disturbed",9,0,"1. Control",0,11,"C3",1.9
"B",2,34,1992,1,"Disturbed",9,0,"1. Control",0,11,"C4",107.133
"B",2,34,1992,1,"Disturbed",9,0,"1. Control",0,11,"F",0.143
"B",2,34,1992,1,"Disturbed",9,0,"1. Control",0,11,"S",0.13
"B",2,34,1993,1,"Disturbed",9,0,"1. Control",0,12,"C3",0.9
"B",2,34,1993,1,"Disturbed",9,0,"1. Control",0,12,"C4",24.833
"B",2,34,1993,1,"Disturbed",9,0,"1. Control",0,12,"F",0.733
"B",2,34,1994,1,"Disturbed",9,0,"1. Control",0,13,"C3",13.767
"B",2,34,1994,1,"Disturbed",9,0,"1. Control",0,13,"C4",45.9
"B",2,34,1994,1,"Disturbed",9,0,"1. Control",0,13,"F",1.633
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,"C3",1.316
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,"C4",64
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,"F",2.23
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,"S",0.82
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,"C3",5.766
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,"C4",44.133
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,"F",0.89
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,"S",0.1
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,"C3",2.41
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,"C4",97.423
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,"F",2.813
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,"S",0.85
"B",2,34,2000,1,"Disturbed",9,0,"1. Control",0,19,"C3",6.067
"B",2,34,2000,1,"Disturbed",9,0,"1. Control",0,19,"C4",22.4
"B",2,34,2000,1,"Disturbed",9,0,"1. Control",0,19,"F",0.5
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"C3",4.243
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"C4",38.5
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"F",2.5
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"L",10.067
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"S",0.83
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,"C3",14.00003
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,"C4",45
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,"F",1.53333
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,"S",0.33333
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",5.533
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",85.733
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",943.4
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"S",0.18
"B",2,38,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",39.733
"B",2,38,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",261.5
"B",2,38,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",55.066
"B",2,38,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",165.99
"B",2,38,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C4",110.2
"B",2,38,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"F",2.28
"B",2,38,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C3",422.127
"B",2,38,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C4",1.08
"B",2,38,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C3",317.7
"B",2,38,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C4",90.966
"B",2,38,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C3",325.867
"B",2,38,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C3",237.267
"B",2,38,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C3",140.967
"B",2,38,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C4",0.167
"B",2,38,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C3",185
"B",2,38,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C4",0.397
"B",2,38,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C3",319.6
"B",2,38,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"C3",423.603
"B",2,38,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"C3",559.6
"B",2,38,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"C4",0.867
"B",2,38,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"C3",342.292
"B",2,38,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"F",0.002
"B",2,38,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"C3",233.534
"B",2,38,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"C3",288.767
"B",2,38,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"C3",386.47
"B",2,38,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"C3",190.4
"B",2,38,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"C3",207.634
"B",2,38,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"C3",481.8667
"B",2,39,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",26.21
"B",2,39,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",59.554
"B",2,39,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",128.466
"B",2,39,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"S",7.267
"B",2,39,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",260.667
"B",2,39,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",59.433
"B",2,39,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",0.1
"B",2,39,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",419.293
"B",2,39,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C4",27.336
"B",2,39,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C3",332.166
"B",2,39,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C4",0.966
"B",2,39,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"F",2.234
"B",2,39,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C3",231.657
"B",2,39,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C4",1.327
"B",2,39,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C3",238.067
"B",2,39,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C3",241.333
"B",2,39,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C3",178.333
"B",2,39,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C4",1.033
"B",2,39,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C3",270.5
"B",2,39,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C3",346.467
"B",2,39,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"C3",446.033
"B",2,39,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"C4",0.04
"B",2,39,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"C3",499.5
"B",2,39,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"C3",211.028
"B",2,39,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"C3",453.3
"B",2,39,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"C4",0.083
"B",2,39,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"F",0.013
"B",2,39,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"C3",287.3
"B",2,39,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"C3",297.72
"B",2,39,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"F",766.863
"B",2,39,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"C3",223.433
"B",2,39,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"C3",319.4
"B",2,39,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"F",0.233
"B",2,39,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"C3",185.7333
"B",2,43,1982,1,"Disturbed",9,0,"1. Control",0,1,"C3",1.587
"B",2,43,1982,1,"Disturbed",9,0,"1. Control",0,1,"C4",36.1
"B",2,43,1982,1,"Disturbed",9,0,"1. Control",0,1,"F",74.733
"B",2,43,1982,1,"Disturbed",9,0,"1. Control",0,1,"S",1.39
"B",2,43,1983,1,"Disturbed",9,0,"1. Control",0,2,"C3",19.433
"B",2,43,1983,1,"Disturbed",9,0,"1. Control",0,2,"C4",47.499
"B",2,43,1983,1,"Disturbed",9,0,"1. Control",0,2,"F",36.563
"B",2,43,1983,1,"Disturbed",9,0,"1. Control",0,2,"S",1.367
"B",2,43,1984,1,"Disturbed",9,0,"1. Control",0,3,"C3",15.353
"B",2,43,1984,1,"Disturbed",9,0,"1. Control",0,3,"C4",36.063
"B",2,43,1984,1,"Disturbed",9,0,"1. Control",0,3,"F",0.07
"B",2,43,1984,1,"Disturbed",9,0,"1. Control",0,3,"S",2.1
"B",2,43,1985,1,"Disturbed",9,0,"1. Control",0,4,"C3",11.717
"B",2,43,1985,1,"Disturbed",9,0,"1. Control",0,4,"C4",124.2
"B",2,43,1985,1,"Disturbed",9,0,"1. Control",0,4,"F",45.034
"B",2,43,1986,1,"Disturbed",9,0,"1. Control",0,5,"C3",7.021
"B",2,43,1986,1,"Disturbed",9,0,"1. Control",0,5,"C4",56.85
"B",2,43,1986,1,"Disturbed",9,0,"1. Control",0,5,"F",4.73
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,"C3",12.667
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,"C4",139.71
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,"F",3.507
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,"S",0.1
"B",2,43,1988,1,"Disturbed",9,0,"1. Control",0,7,"C3",3.333
"B",2,43,1988,1,"Disturbed",9,0,"1. Control",0,7,"C4",51.133
"B",2,43,1989,1,"Disturbed",9,0,"1. Control",0,8,"C3",24.7
"B",2,43,1989,1,"Disturbed",9,0,"1. Control",0,8,"C4",100.5
"B",2,43,1989,1,"Disturbed",9,0,"1. Control",0,8,"F",0.233
"B",2,43,1990,1,"Disturbed",9,0,"1. Control",0,9,"C3",2.719
"B",2,43,1990,1,"Disturbed",9,0,"1. Control",0,9,"C4",57.1
"B",2,43,1990,1,"Disturbed",9,0,"1. Control",0,9,"F",0.1
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,"C3",24.799
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,"C4",95.033
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,"F",0.784
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,"L",0.067
"B",2,43,1992,1,"Disturbed",9,0,"1. Control",0,11,"C3",6.143
"B",2,43,1992,1,"Disturbed",9,0,"1. Control",0,11,"C4",49.806
"B",2,43,1992,1,"Disturbed",9,0,"1. Control",0,11,"F",7.064
"B",2,43,1993,1,"Disturbed",9,0,"1. Control",0,12,"C3",18.733
"B",2,43,1993,1,"Disturbed",9,0,"1. Control",0,12,"C4",127.3
"B",2,43,1993,1,"Disturbed",9,0,"1. Control",0,12,"F",4.633
"B",2,43,1994,1,"Disturbed",9,0,"1. Control",0,13,"C3",11.278
