"field","exp","plot","year","disk","disk.trt","ntrt","trt","nadd","other.add","dur","duration","mass.above"
"A",2,50,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",105.704
"A",2,50,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",105.56664
"A",2,52,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",509.264
"A",2,52,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"BIENNIAL",9.833
"A",2,52,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",88.467
"A",2,52,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",0.013
"A",2,52,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"BIENNIAL",0.077
"A",2,52,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",801.667
"A",2,52,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",457.5
"A",2,52,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"ANNUAL",0.597
"A",2,52,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",402.2
"A",2,52,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"ANNUAL",0.033
"A",2,52,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",224.167
"A",2,52,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",212.233
"A",2,52,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",29.3
"A",2,52,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",138.7
"A",2,52,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",123.97
"A",2,52,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"ANNUAL",0.023
"A",2,52,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",355.7
"A",2,52,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",141.533
"A",2,52,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"ANNUAL",1.667
"A",2,52,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"BIENNIAL",167.3
"A",2,52,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",390.6
"A",2,52,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"ANNUAL",0.273
"A",2,52,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",73.094
"A",2,52,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",137
"A",2,52,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"ANNUAL",696.833
"A",2,52,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",46.834
"A",2,52,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"ANNUAL",1.323
"A",2,52,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"BIENNIAL",59.8
"A",2,52,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",296.817
"A",2,52,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"ANNUAL",18.066
"A",2,52,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"BIENNIAL",1.367
"A",2,52,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",271.4
"A",2,52,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"ANNUAL",0.06
"A",2,52,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",290.004
"A",2,52,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"ANNUAL",0.00667
"A",2,52,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",211.61967
"B",1,3,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",1.49
"B",1,3,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"BIENNIAL",58.776
"B",1,3,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",308.587
"B",1,3,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"BIENNIAL",21.4
"B",1,3,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",540.234
"B",1,3,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",261.563
"B",1,3,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",301.59
"B",1,3,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"ANNUAL",1.71
"B",1,3,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",247.73
"B",1,3,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",399.793
"B",1,3,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",23
"B",1,3,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",354.933
"B",1,3,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",233
"B",1,3,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",220.97
"B",1,3,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",504.53
"B",1,3,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",313.637
"B",1,3,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",302.183
"B",1,3,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",545.13
"B",1,3,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",339.85
"B",1,3,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",277.1
"B",1,3,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",114.8
"B",1,3,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",221.773
"B",1,3,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",270.897
"B",1,3,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",391.323
"B",1,3,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",324.467
"B",1,3,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",133.597
"B",1,3,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",162.79
"B",1,4,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",4.407
"B",1,4,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",331.978
"B",1,4,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"ANNUAL",0.077
"B",1,4,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",878.337
"B",1,4,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",276.63
"B",1,4,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",619.907
"B",1,4,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",477.366
"B",1,4,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",544.467
"B",1,4,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",167.93
"B",1,4,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",379
"B",1,4,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",316.503
"B",1,4,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",347.52
"B",1,4,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"ANNUAL",7.027
"B",1,4,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",332.97
"B",1,4,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",583.937
"B",1,4,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",425.13
"B",1,4,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",0.002
"B",1,4,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",643.567
"B",1,4,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",435.83
"B",1,4,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",252.897
"B",1,4,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",271.937
"B",1,4,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",326.523
"B",1,4,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",321.037
"B",1,4,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"ANNUAL",2.533
"B",1,4,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",263.103
"B",1,4,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",263.637
"B",1,4,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",136.83
"B",1,4,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",244.54
"B",1,6,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.15
"B",1,6,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",163.96
"B",1,6,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",90.633
"B",1,6,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.183
"B",1,6,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",50.326
"B",1,6,1985,0,"Intact",9,"1. Control",0,0,4,"ANNUAL",0.07
"B",1,6,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",139.937
"B",1,6,1986,0,"Intact",9,"1. Control",0,0,5,"BIENNIAL",0.167
"B",1,6,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",93.534
"B",1,6,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.066
"B",1,6,1987,0,"Intact",9,"1. Control",0,0,6,"BIENNIAL",1.433
"B",1,6,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",126.933
"B",1,6,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",86.666
"B",1,6,1989,0,"Intact",9,"1. Control",0,0,8,"ANNUAL",0.033
"B",1,6,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",115.6
"B",1,6,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",67.643
"B",1,6,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.167
"B",1,6,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",128.483
"B",1,6,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",0.583
"B",1,6,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",144.701
"B",1,6,1993,0,"Intact",9,"1. Control",0,0,12,"ANNUAL",0.059
"B",1,6,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",111.567
"B",1,6,1994,0,"Intact",9,"1. Control",0,0,13,"ANNUAL",0.006
"B",1,6,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",127.901
"B",1,6,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.027
"B",1,6,1995,0,"Intact",9,"1. Control",0,0,14,"BIENNIAL",6.1
"B",1,6,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",141.169
"B",1,6,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",142.38
"B",1,6,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",89.833
"B",1,6,1998,0,"Intact",9,"1. Control",0,0,17,"BIENNIAL",0.567
"B",1,6,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",102.966
"B",1,6,1999,0,"Intact",9,"1. Control",0,0,18,"BIENNIAL",1.607
"B",1,6,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",129.767
"B",1,6,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",82.866
"B",1,6,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",89.866
"B",1,6,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",73.77
"B",1,6,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",79.567
"B",1,6,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",54.5997
"B",1,12,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.447
"B",1,12,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",132.321
"B",1,12,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",0.429
"B",1,12,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",114.6
"B",1,12,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.21
"B",1,12,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",91.371
"B",1,12,1985,0,"Intact",9,"1. Control",0,0,4,"ANNUAL",0.08
"B",1,12,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",68.587
"B",1,12,1986,0,"Intact",9,"1. Control",0,0,5,"ANNUAL",0.003
"B",1,12,1986,0,"Intact",9,"1. Control",0,0,5,"BIENNIAL",0.2
"B",1,12,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",104.03
"B",1,12,1987,0,"Intact",9,"1. Control",0,0,6,"BIENNIAL",0.933
"B",1,12,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",138.323
"B",1,12,1988,0,"Intact",9,"1. Control",0,0,7,"BIENNIAL",4.1
"B",1,12,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",55.534
"B",1,12,1989,0,"Intact",9,"1. Control",0,0,8,"BIENNIAL",0.267
"B",1,12,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",77.266
"B",1,12,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",67.474
"B",1,12,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.02
"B",1,12,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",0.019
"B",1,12,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",87.41
"B",1,12,1992,0,"Intact",9,"1. Control",0,0,11,"ANNUAL",0.017
"B",1,12,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",52.736
"B",1,12,1993,0,"Intact",9,"1. Control",0,0,12,"ANNUAL",0.067
"B",1,12,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",108.001
"B",1,12,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",112.834
"B",1,12,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",85.758
"B",1,12,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",102.367
"B",1,12,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",81.366
"B",1,12,1998,0,"Intact",9,"1. Control",0,0,17,"BIENNIAL",1
"B",1,12,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",125.4
"B",1,12,1999,0,"Intact",9,"1. Control",0,0,18,"ANNUAL",0.54
"B",1,12,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",76.734
"B",1,12,2000,0,"Intact",9,"1. Control",0,0,19,"BIENNIAL",0.233
"B",1,12,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",73.934
"B",1,12,2001,0,"Intact",9,"1. Control",0,0,20,"BIENNIAL",0.8
"B",1,12,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",86.066
"B",1,12,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",99.607
"B",1,12,2003,0,"Intact",9,"1. Control",0,0,22,"BIENNIAL",0.333
"B",1,12,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",129.96
"B",1,12,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",49.5336
"B",1,21,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.913
"B",1,21,1982,0,"Intact",9,"1. Control",0,0,1,"BIENNIAL",10.1
"B",1,21,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",75.429
"B",1,21,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",1.173
"B",1,21,1983,0,"Intact",9,"1. Control",0,0,2,"BIENNIAL",0.667
"B",1,21,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",134.774
"B",1,21,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.213
"B",1,21,1984,0,"Intact",9,"1. Control",0,0,3,"BIENNIAL",0.323
"B",1,21,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",130.562
"B",1,21,1985,0,"Intact",9,"1. Control",0,0,4,"ANNUAL",1.526
"B",1,21,1985,0,"Intact",9,"1. Control",0,0,4,"BIENNIAL",2.2
"B",1,21,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",134.938
"B",1,21,1986,0,"Intact",9,"1. Control",0,0,5,"ANNUAL",0.033
"B",1,21,1986,0,"Intact",9,"1. Control",0,0,5,"BIENNIAL",1.967
"B",1,21,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",126.664
"B",1,21,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.003
"B",1,21,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",181.87
"B",1,21,1988,0,"Intact",9,"1. Control",0,0,7,"BIENNIAL",2.333
"B",1,21,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",93.066
"B",1,21,1989,0,"Intact",9,"1. Control",0,0,8,"ANNUAL",0.033
"B",1,21,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",127.433
"B",1,21,1990,0,"Intact",9,"1. Control",0,0,9,"BIENNIAL",0.15
"B",1,21,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",124.966
"B",1,21,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.03
"B",1,21,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",0.11
"B",1,21,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",162.439
"B",1,21,1992,0,"Intact",9,"1. Control",0,0,11,"ANNUAL",0.117
"B",1,21,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",1.236
"B",1,21,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",129.76
"B",1,21,1993,0,"Intact",9,"1. Control",0,0,12,"ANNUAL",0.031
"B",1,21,1993,0,"Intact",9,"1. Control",0,0,12,"BIENNIAL",1.067
"B",1,21,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",183.529
"B",1,21,1994,0,"Intact",9,"1. Control",0,0,13,"ANNUAL",5.767
"B",1,21,1994,0,"Intact",9,"1. Control",0,0,13,"BIENNIAL",0.667
"B",1,21,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",210.467
"B",1,21,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.1
"B",1,21,1995,0,"Intact",9,"1. Control",0,0,14,"BIENNIAL",1.267
"B",1,21,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",174.297
"B",1,21,1996,0,"Intact",9,"1. Control",0,0,15,"ANNUAL",0.043
"B",1,21,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",119.99
"B",1,21,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",130.497
"B",1,21,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",123.857
"B",1,21,1999,0,"Intact",9,"1. Control",0,0,18,"BIENNIAL",2.15
"B",1,21,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",130.051
"B",1,21,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",110.996
"B",1,21,2001,0,"Intact",9,"1. Control",0,0,20,"ANNUAL",14.853
"B",1,21,2001,0,"Intact",9,"1. Control",0,0,20,"BIENNIAL",0.817
"B",1,21,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",108.587
"B",1,21,2002,0,"Intact",9,"1. Control",0,0,21,"BIENNIAL",1.107
"B",1,21,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",119.869
"B",1,21,2003,0,"Intact",9,"1. Control",0,0,22,"BIENNIAL",9.866
"B",1,21,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",83.501
"B",1,21,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",91.8337
"B",1,22,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",0.684
"B",1,22,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",303.504
"B",1,22,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"ANNUAL",0.3
"B",1,22,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",465.44
"B",1,22,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"ANNUAL",0.303
"B",1,22,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",296.01
"B",1,22,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"ANNUAL",16.213
"B",1,22,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",224.084
"B",1,22,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",410.1
"B",1,22,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",464.134
"B",1,22,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",96.7
"B",1,22,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",334.03
"B",1,22,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",370.65
"B",1,22,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",214.43
"B",1,22,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",327.17
"B",1,22,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",796.87
"B",1,22,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",452.727
"B",1,22,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",500.333
"B",1,22,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",381.07
"B",1,22,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",278.897
"B",1,22,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",203.044
"B",1,22,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",357.567
"B",1,22,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",121.763
"B",1,22,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"ANNUAL",11.733
"B",1,22,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",213.933
"B",1,22,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"ANNUAL",0.117
"B",1,22,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",245.93
"B",1,22,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",175.063
"B",1,22,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",227.33
"B",1,35,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.45
"B",1,35,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",140.937
"B",1,35,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",0.013
"B",1,35,1983,0,"Intact",9,"1. Control",0,0,2,"BIENNIAL",3.2
"B",1,35,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",55.734
"B",1,35,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.381
"B",1,35,1984,0,"Intact",9,"1. Control",0,0,3,"BIENNIAL",0.087
"B",1,35,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",78.101
"B",1,35,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",193.7
"B",1,35,1986,0,"Intact",9,"1. Control",0,0,5,"ANNUAL",0.233
"B",1,35,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",87.087
"B",1,35,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",174.27
"B",1,35,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",97.1
"B",1,35,1989,0,"Intact",9,"1. Control",0,0,8,"ANNUAL",0.067
"B",1,35,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",114.2
"B",1,35,1990,0,"Intact",9,"1. Control",0,0,9,"ANNUAL",11.007
"B",1,35,1990,0,"Intact",9,"1. Control",0,0,9,"BIENNIAL",0.057
"B",1,35,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",120.01
"B",1,35,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.023
"B",1,35,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",87.606
"B",1,35,1992,0,"Intact",9,"1. Control",0,0,11,"ANNUAL",0.073
"B",1,35,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",0.9
"B",1,35,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",86.67
"B",1,35,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",138.334
"B",1,35,1994,0,"Intact",9,"1. Control",0,0,13,"BIENNIAL",0.107
"B",1,35,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",131.298
"B",1,35,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.736
"B",1,35,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",151.026
"B",1,35,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",141.194
"B",1,35,1997,0,"Intact",9,"1. Control",0,0,16,"BIENNIAL",3.833
"B",1,35,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",124.734
"B",1,35,1998,0,"Intact",9,"1. Control",0,0,17,"ANNUAL",6.833
"B",1,35,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",107.733
"B",1,35,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",147.306
"B",1,35,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",106.9
"B",1,35,2001,0,"Intact",9,"1. Control",0,0,20,"ANNUAL",0.3
"B",1,35,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",101.201
"B",1,35,2002,0,"Intact",9,"1. Control",0,0,21,"BIENNIAL",7.73
"B",1,35,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",117.956
"B",1,35,2003,0,"Intact",9,"1. Control",0,0,22,"BIENNIAL",3.333
"B",1,35,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",113.231
"B",1,35,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",62.9327
"B",1,37,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.321
"B",1,37,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",205.333
"B",1,37,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",0.017
"B",1,37,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",252.663
"B",1,37,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.007
"B",1,37,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",122.579
"B",1,37,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",212.317
"B",1,37,1986,0,"Intact",9,"1. Control",0,0,5,"BIENNIAL",0.003
"B",1,37,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",193.021
"B",1,37,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.033
